student_name,tel,address,school,grade,tel,status
莊哲顏,0938145499,臺南市龍崎區興化店91號5樓,新北市立中和高級中學,二年級,0946506764,
梁昭英,0924955009,花蓮縣光復鄉中山路１段30號之1,新北市立金山高級中學,三年級,0922754830,
韓詠連,0930663399,新北市烏來區金堰99號7樓之5,新北市立五股高級中學,三年級,0970973348,
張嘉隆,0925213493,臺南市北門區港北87號,台北市立松山高級中學,一年級,0911614777,
張沐韋,0926407849,臺中市北屯區太順三街28號8樓,台北市立建國高級中學,三年級,0952856897,
周平謙,0911104493,屏東縣高樹鄉青雲路70號,台北市立建國高級中學,一年級,0955410795,
盧召易,0938001536,臺中市豐原區豐栗路89號,新北市立三峽高級中學,二年級,0974128683,
林暉良,0912687103,宜蘭縣冬山鄉永美路64號之16,台北市立第一女子高級中學,一年級,0919307304,
黃悦玲,0953359584,新北市新莊區天泉一街57號6樓,台北市立光明高級中學,一年級,0922111538,
黃杭辰,0935338331,桃園市中壢區福達路２段89號,新北市立瑞芳高級中學,三年級,0957534989,已離開
許寶雙,0930108007,臺中市龍井區中龍路２段57號,台北市立南港高級中學,一年級,0991079005,
丁泓記,0929953859,南投縣埔里鎮民族三街95號,新北市立新北高級中學,一年級,0950694535,
劉暉流,0921378491,新北市金山區磺港路32號,新北市立淡水高級中學,二年級,0987605853,
江恬韋,0932162990,臺中市北區中山路52號11樓,私立薇閣高級中學,一年級,0934878887,已離開
鄭凰圖,0931264451,新北市深坑區北深路３段71號6樓,私立薇閣高級中學,一年級,0963649792,
趙娟齊,0955750542,苗栗縣竹南鎮下街仔73號10樓,台北市立光明高級中學,二年級,0901977700,
蔡泛煜,0927228162,南投縣名間鄉井頭巷78號之14,台北市立大安高級中學,一年級,0964690510,
張健勵,0911231821,宜蘭縣員山鄉惠民路5號11樓,新北市立三峽高級中學,三年級,0977210483,
林常進,0913390233,屏東縣內埔鄉興義路97號9樓,新北市立瑞芳高級中學,三年級,0933454392,
陳帆鋒,0914679986,臺南市安南區工業八路12號,台北市立大同高級中學,一年級,0992996898,
黃信耿,0972070807,高雄市大寮區景秀街64號8樓,新北市立深坑高級中學,一年級,0983621775,
涂秀雙,0953756479,桃園市桃園區國際路２段68號,新北市立淡水高級中學,二年級,0941902759,
黎遠鑫,0939021313,桃園市蘆竹區山腳68號之4,新北市立新店高級中學,三年級,0935059899,已離開
梁瑜盛,0914875184,彰化縣田尾鄉中正路１段76號之20,新北市立中和高級中學,二年級,0978330985,
劉奇賢,0954994728,臺中市西區民生北路89號8樓,新北市立三芝高級中學,三年級,0938345208,
程仁鋅,0933555460,臺南市關廟區花園一街63號,台北市立西松高級中學,三年級,0968372276,
廖剛業,0936233074,新竹市東區埔頂路70號之13,台北市立大同高級中學,三年級,0972689374,
馬姿宜,0936138560,臺北市士林區福港街11號,新北市立三峽高級中學,一年級,0928243701,
黃臻麗,0915566367,彰化縣溪州鄉福德路75號,新北市立泰山高級中學,三年級,0985688048,
高雲順,0916539063,桃園市龍潭區高原里大庄62號之20,新北市立五股高級中學,三年級,0940022144,
彭江軒,0931952105,新竹縣竹北市民族街3號,新北市立三重高級中學,二年級,0959625129,
李瑩芷,0934447724,彰化縣彰化市聖安路65號,新北市立中和高級中學,一年級,0930961660,
陳彤韶,0923312139,臺北市內湖區民權東路６段17號,台北市立松山高級中學,二年級,0948733830,
吳坤澤,0960443176,苗栗縣苗栗市新東街95號,台北市立實踐高級中學,二年級,0918727207,
黎建輝,0935258632,桃園市八德區青溪一街15號,新北市立鶯歌高級中學,三年級,0917979246,
黃夏盧,0968981251,新北市永和區民樂街39號,台北市立實踐高級中學,一年級,0901355754,
魏玫軒,0917519128,屏東縣潮州鎮田新路82號之3,新北市立鶯歌高級中學,三年級,0958183781,
謝寶樹,0953916664,臺中市大安區東西八路２段62號10樓,新北市立土城高級中學,一年級,0981875156,
湯峯祉,0956378087,嘉義縣朴子市四維新路99號3樓,新北市立樹林高級中學,一年級,0911688900,
蔡彤萬,0952744435,雲林縣西螺鎮仁和街83號,新北市立樹林高級中學,一年級,0937571365,
歐實強,0914020130,高雄市鳥松區東山路橫一巷31號,台北市立大安高級中學,二年級,0912578761,
劉品耿,0987905392,苗栗縣頭份市協和街87號,新北市立泰山高級中學,二年級,0915825246,
游宇煜,0918445670,臺南市永康區大同街35號4樓之17,台北市立實踐高級中學,二年級,0913717380,
溫彬瑾,0919111627,高雄市岡山區大新街29號,台北市立大直高級中學,三年級,0983331347,
李佑琦,0955838370,臺北市文山區秀明路２段35號10樓之7,新北市立土城高級中學,三年級,0959578436,
戴寧穎,0914586779,連江縣東引鄉樂華村20號,台北市立實踐高級中學,三年級,0920692839,
潘亞宇,0970778210,新北市三重區大同南路20號之8,新北市立樹林高級中學,一年級,0907982151,
湯洋進,0930867966,臺中市西區建國北路３段29號4樓,台北市立華岡高級中學,一年級,0901100078,
余棟銘,0917074241,新北市板橋區大同街15號9樓,台北市立景美高級中學,二年級,0981632745,
楊淳銀,0963509814,臺東縣臺東市大德路54號8樓,新北市立三峽高級中學,二年級,0967431883,
曾爍碩,0935523800,高雄市鳳山區華泰街80號,私立薇閣高級中學,一年級,0991641943,
石昀韋,0956422348,屏東縣恆春鎮籠埔路71號7樓,私立薇閣高級中學,二年級,0925620898,
趙林筠,0936665443,桃園市八德區東勇二路24號,台北市立中正高級中學,一年級,0905463453,
龔琦莎,0971523960,臺南市中西區民權路２段85號,新北市立深坑高級中學,一年級,0910095015,
謝婉韋,0989540633,苗栗縣苑裡鎮信義路18號8樓之17,新北市立新莊高級中學,三年級,0934513377,
何沐燕,0916896943,新北市三重區富貴街70號5樓之3,台北市立大安高級中學,一年級,0985048159,已離開
黃卿夏,0970402270,臺東縣臺東市南海路42號之13,台北市立和平高級中學,二年級,0986418532,已離開
陳凰影,0954712540,新竹縣新埔鎮文山路頭山段36號10樓,新北市立淡水高級中學,二年級,0977089746,
魏泓芳,0938396157,宜蘭縣蘇澳鎮金湖街84號,新北市立新店高級中學,二年級,0967641414,
蘇茂語,0920102559,屏東縣東港鎮興東路88號,新北市立新北高級中學,一年級,0911462983,
馬孝愛,0935768620,屏東縣屏東市豐年街43號,新北市立淡水高級中學,三年級,0924142451,已離開
楊傑堯,0968531945,花蓮縣壽豐鄉東豐街9號3樓之13,台北市立松山高級中學,二年級,0907723998,
陳冬南,0913339487,臺南市關廟區東興路37號,新北市立新莊高中,一年級,0927141226,
王亭術,0934679083,桃園市桃園區昆明路96號,台北市立中正高級中學,二年級,0918069697,
蔡允思,0912759224,彰化縣二林鎮二溪路２段80號之14,台北市立和平高級中學,二年級,0923578242,
袁易軒,0970626486,高雄市大社區金龍路98號之7,台北市立第一女子高級中學,三年級,0992417881,
趙平舒,0970359628,苗栗縣通霄鎮中正路18號,台北市立南港高級中學,三年級,0941908723,
王心筑,0922262444,臺中市東區建國路61號,台北市立大安高級中學,三年級,0964438680,
林益詩,0963515853,臺北市文山區指南路２段84號,新北市立金山高級中學,一年級,0999754627,已離開
朱川翰,0955489358,高雄市岡山區本工東二路81號,新北市立新莊高中,三年級,0906198553,
蕭羽雪,0961577069,新北市板橋區大觀路３段57號之4,新北市立三芝高級中學,一年級,0903244076,
陳實磊,0926063548,臺中市大里區金山三街60號5樓之2,新北市立瑞芳高級中學,一年級,0956583220,
謝安瑾,0968278143,新北市汐止區山光路21號,台北市立光明高級中學,一年級,0913626358,
王昭芝,0936076232,桃園市新屋區清華一街78號4樓之20,新北市立瑞芳高級中學,一年級,0974414595,
許林雷,0934125431,屏東縣潮州鎮瑞豐路60號,台北市立西松高級中學,一年級,0995888195,
田保星,0958050718,彰化縣鹿港鎮草港巷15號,新北市立中和高級中學,一年級,0990482490,
蔡家鴻,0911365920,雲林縣東勢鄉安南路75號,新北市立新北高級中學,二年級,0995408856,
王勛彬,0931322885,臺南市安南區安和路４段37號之17,新北市立土城高級中學,三年級,0915683482,
韓國政,0913824553,屏東縣東港鎮環美五街78號11樓,新北市立泰山高級中學,二年級,0910600797,
林恆琪,0927233588,宜蘭縣宜蘭市和睦路74號2樓,新北市立瑞芳高級中學,二年級,0984391311,
韓依青,0918741158,臺北市中正區徐州路37號,台北市立大理高級中學,三年級,0920676341,
王希玲,0933451398,彰化縣永靖鄉開明路50號,台北市立西松高級中學,一年級,0934683932,已離開
蔡展春,0913782772,高雄市大社區埕巷78號9樓之12,新北市立瑞芳高級中學,三年級,0966923332,
江子蒨,0963770442,高雄市鳥松區本路45號2樓,新北市立泰山高級中學,一年級,0989684737,
沈郜鑫,0916369858,苗栗縣頭份市東田街23號,新北市立新店高級中學,二年級,0960449802,
黃博雅,0988736508,屏東縣九如鄉文明街70號4樓,新北市立三重高級中學,一年級,0942471873,
傅勝瑾,0954801210,屏東縣佳冬鄉南寮路2號,台北市立第一女子高級中學,三年級,0968509352,
陳恩昀,0929647673,苗栗縣竹南鎮科東一路29號12樓之7,新北市立鶯歌高級中學,二年級,0938238942,
錢瑩鈺,0989345958,桃園市大溪區仁和路２段67號,新北市立鶯歌高級中學,二年級,0929137598,
謝昕玫,0928252703,臺南市南區慶南街59號9樓,台北市立松山高級中學,二年級,0941565544,
郭夕念,0989427130,基隆市中山區復興路76號,新北市立三峽高級中學,三年級,0989210176,
許晨霄,0921271154,臺中市西屯區惠安巷90號,新北市立新莊高中,一年級,0932315435,
歐可敏,0937825285,彰化縣社頭鄉湳底一巷4號之13,台北市立大理高級中學,一年級,0922029115,
呂羽雅,0958273782,臺南市南區萬年一街9號,新北市立新莊高中,一年級,0996818129,
林璟飄,0910751530,桃園市龜山區明興西街10號之19,台北市立和平高級中學,二年級,0900666087,
蔡勝東,0938364639,南投縣草屯鎮富頂路１段91號,新北市立板橋高級中學,一年級,0901785345,
溫昕秀,0938439789,桃園市大溪區公園一街66號,台北市立建國高級中學,三年級,0933632747,
蕭博恆,0936152556,臺中市沙鹿區三條圳二街73號6樓,台北市立景美高級中學,三年級,0983980321,
袁彥波,0916799985,新北市深坑區旺路70號5樓,新北市立五股高級中學,一年級,0926349483,
洪妤甯,0920351645,臺北市中正區同安街3號4樓之9,私立薇閣高級中學,一年級,0974894642,
張潮融,0924751066,高雄市鳳山區鳳松路85號11樓,新北市立泰山高級中學,一年級,0914305508,
古慧賢,0922488874,花蓮縣壽豐鄉銅蘭23號之15,新北市立新莊高中,三年級,0946688140,
許永瑾,0970713057,桃園市中壢區中正路３段66號,台北市立和平高級中學,二年級,0957300832,
黃嫻珍,0913793297,屏東縣屏東市機場北路66號7樓,新北市立林口高級中學,三年級,0989728385,
蔣宇流,0936696974,臺中市霧峰區曾厝街81號7樓,台北市立西松高級中學,二年級,0947652493,已離開
廖倫温,0915342007,臺中市石岡區豐勢路九房巷4號之8,新北市立新北高級中學,三年級,0938279722,
陳於禹,0987758778,臺中市西屯區黎明路２段31號,新北市立淡水高級中學,三年級,0904108743,
鄧偲洋,0968750569,臺中市東勢區中正路19號8樓,台北市立光明高級中學,二年級,0974613177,
彭可雄,0915280714,高雄市旗津區北汕尾巷85號,新北市立中和高級中學,一年級,0986264654,
郭晨濱,0982368212,嘉義縣鹿草鄉鹿草65號2樓,私立薇閣高級中學,三年級,0908929829,
劉晴維,0938382172,臺北市松山區敦化北路64號10樓,台北市立光明高級中學,二年級,0956707802,
鄭升進,0986832216,新北市蘆洲區重陽二街71號4樓,新北市立樹林高級中學,一年級,0902309585,
李慈翊,0986798531,雲林縣臺西鄉民權路37號,新北市立林口高級中學,一年級,0999306829,
楊夫苑,0935682409,屏東縣滿州鄉中興路82號9樓,台北市立光明高級中學,三年級,0996817341,
李晉芳,0933681430,臺北市士林區至善路２段47號3樓之10,新北市立林口高級中學,三年級,0942990438,
金利錦,0922556840,臺中市南屯區寶山六街19號之4,新北市立板橋高級中學,一年級,0990355842,
黎洋鴻,0912941125,彰化縣永靖鄉古榕路8號,新北市立樹林高級中學,三年級,0903899329,
王嬈璐,0986010805,臺東縣東河鄉都蘭47號之6,台北市立華岡高級中學,一年級,0908271090,
周展諄,0933709560,新北市三峽區民權街7號,新北市立新莊高級中學,二年級,0973478403,
董易洪,0968979360,高雄市內門區下埔尾34號,私立薇閣高級中學,三年級,0985249302,
袁塵威,0915172013,高雄市楠梓區大學十三街33號,新北市立新莊高中,三年級,0965659962,
柯政言,0939444352,雲林縣元長鄉文明街1號2樓,新北市立三芝高級中學,二年級,0926682742,
古名樸,0935447150,臺中市西區貴和街23號,新北市立泰山高級中學,一年級,0981316705,
梁巖樹,0970452836,臺中市南屯區京展街93號6樓,台北市立華岡高級中學,二年級,0927205501,
張毅達,0937164936,桃園市桃園區五福十一街74號,台北市立景美高級中學,三年級,0997584648,
姚祉祟,0971544798,花蓮縣玉里鎮松浦62號之11,台北市立大理高級中學,三年級,0991314314,
柯和宇,0933458289,新北市淡水區中正東路15號,新北市立三芝高級中學,二年級,0931708126,
丁琪皓,0963312951,臺北市士林區至誠路１段2號之1,新北市立鶯歌高級中學,二年級,0937710486,
魏優立,0919450909,宜蘭縣宜蘭市旋流二路45號,新北市立深坑高級中學,一年級,0924443689,
楊昱研,0913661752,臺南市安南區北安路３段12號,新北市立新北高級中學,二年級,0994391594,已離開
葉崇晤,0917445114,苗栗縣苑裡鎮泰田8號,新北市立土城高級中學,一年級,0904991415,
林函海,0934037277,臺中市后里區三線路95號,新北市立新店高級中學,二年級,0911182999,
張凡芝,0954590744,新北市板橋區金門街9號,新北市立中和高級中學,一年級,0979474285,
鄒璟鬱,0989562537,桃園市中壢區溪洲三街75號,台北市立建國高級中學,一年級,0972033381,
謝奇巖,0930561746,彰化縣員林市山路５段72號,台北市立中山高級中學,二年級,0969755646,已離開
黎惠萍,0922263207,彰化縣溪湖鎮青雅路89號3樓之4,台北市立大直高級中學,二年級,0953410272,
廖凡璧,0952035457,彰化縣二林鎮五間巷51號,新北市立淡水高級中學,二年級,0954458110,
田鑫韜,0936322708,桃園市楊梅區中山北路１段24號,台北市立大理高級中學,一年級,0944509388,
廖克琳,0955749632,彰化縣溪州鄉中西一巷36號之13,台北市立景美高級中學,一年級,0990571859,
李倫港,0926039168,宜蘭縣蘇澳鎮蘇南路90號,台北市立光明高級中學,一年級,0987022813,
鄧璟詠,0960064245,屏東縣鹽埔鄉仕正路79號10樓,台北市立中正高級中學,三年級,0948230349,
陳益辛,0933993254,臺北市大安區新生南路２段5號,新北市立泰山高級中學,二年級,0990638218,
曾星鳴,0938661671,南投縣草屯鎮芬草路２段4號,新北市立五股高級中學,一年級,0994473302,
施康爍,0936434400,屏東縣屏東市忠孝路19號7樓,台北市立南港高級中學,一年級,0965393292,
鄭舟裕,0915871178,高雄市苓雅區尚志街6號,新北市立深坑高級中學,三年級,0986403234,
洪嬌英,0923240632,高雄市苓雅區建華街8號之8,新北市立樹林高級中學,一年級,0991860848,已離開
林朋樂,0923997824,臺南市新市區堤塘港路6號,新北市立瑞芳高級中學,三年級,0910772728,
魏偉方,0986560060,桃園市大溪區聯福新村11號,新北市立中和高級中學,三年級,0942424690,
曾中芳,0937879379,新竹縣湖口鄉和興28號,新北市立新店高級中學,二年級,0903672075,
黃容萱,0937550319,彰化縣社頭鄉中興路38號5樓之9,台北市立松山高級中學,一年級,0929369755,
曾旻韋,0913867270,臺中市西屯區安和路87號6樓,台北市立大同高級中學,二年級,0986963182,
尤嚴新,0953451057,宜蘭縣三星鄉大義八路14號2樓,台北市立大同高級中學,三年級,0988003169,
林凡辰,0956258071,嘉義縣民雄鄉民農一街6號6樓,新北市立三重高級中學,二年級,0936229482,
趙森進,0917638688,苗栗縣苗栗市華民路14號之7,新北市立樹林高級中學,三年級,0922906039,
楊庭潞,0934143796,屏東縣萬巒鄉營區路58號,新北市立樹林高級中學,二年級,0915076641,
施思振,0922992107,屏東縣佳冬鄉玉光街57號11樓,新北市立鶯歌高級中學,二年級,0987635895,
梁榕語,0911508120,屏東縣枋寮鄉大庄路26號3樓,台北市立西松高級中學,二年級,0902331136,
彭少眾,0913501321,新北市中和區中山路２段36號之16,新北市立三峽高級中學,三年級,0999196166,
蔣苑進,0923433119,彰化縣芬園鄉大彰路５段23號之20,台北市立大安高級中學,二年級,0917688011,
黃聰雪,0961583878,高雄市內門區十三甲83號,台北市立和平高級中學,二年級,0986511465,
陳華風,0987539613,嘉義縣竹崎鄉山仔頂86號4樓,新北市立土城高級中學,一年級,0911261673,
鄭皓福,0955884996,臺中市清水區鎮新南路46號,台北市立大理高級中學,三年級,0945818512,
羅妮苡,0918219299,桃園市大溪區尾寮64號,台北市立光明高級中學,二年級,0978413412,已離開
江璐雪,0931353715,屏東縣高樹鄉中正巷41號之8,台北市立景美高級中學,一年級,0982436354,已離開
林易鴻,0919401737,屏東縣屏東市福建路55號,新北市立樹林高級中學,一年級,0953766980,
方中泉,0918102603,雲林縣北港鎮民生路82號,私立薇閣高級中學,一年級,0905573129,
趙盧雅,0911387157,臺中市北區梅亭街72號11樓之19,新北市立板橋高級中學,二年級,0916727999,
王冉琉,0929463930,高雄市楠梓區加昌路六十九橫巷16號,新北市立新店高級中學,二年級,0990559139,
林可娜,0963314889,雲林縣臺西鄉山寮85號8樓,新北市立樹林高級中學,一年級,0908686678,
羅瞻精,0926588454,彰化縣彰化市勝興街3號,新北市立鶯歌高級中學,一年級,0923749059,
陳旻泓,0987422999,臺中市南屯區精科中二路82號之13,新北市立新店高級中學,三年級,0973939875,
陳弘爍,0934165362,花蓮縣吉安鄉太昌山邊64號,新北市立鶯歌高級中學,二年級,0954326027,
董晗舟,0910702771,金門縣金湖鎮瓊林街63號5樓,私立薇閣高級中學,三年級,0914278846,
嚴亞宇,0988467428,雲林縣北港鎮民有路79號8樓,新北市立中和高級中學,二年級,0983508707,已離開
楊夢銀,0931370535,新北市中和區莒光路61號之15,台北市立中正高級中學,一年級,0942990300,
陳品浚,0912152670,彰化縣埔心鄉忠義北路66號之5,台北市立松山高級中學,二年級,0967510024,已離開
連啟福,0930110751,新竹市東區南大路90號之7,新北市立新北高級中學,三年級,0973060703,
王琳瑗,0927955559,新北市金山區四維路84號7樓,新北市立鶯歌高級中學,二年級,0985488534,
黃蕊雲,0930442457,新北市淡水區清水街4號,新北市立林口高級中學,一年級,0969422633,
王成港,0912764048,屏東縣屏東市信義路73號,台北市立光明高級中學,二年級,0904989470,
丁善嘉,0913432491,臺中市龍井區中央路２段37號7樓之11,新北市立板橋高級中學,一年級,0917088804,
許蓁達,0926548870,臺中市西屯區文中路66號,台北市立大安高級中學,一年級,0921458594,
賴安謹,0937961128,臺北市士林區文昌路26號2樓,新北市立新莊高級中學,三年級,0974816562,
林可麗,0926319862,臺南市龍崎區苦苓湖24號7樓,台北市立景美高級中學,三年級,0936016347,
許寶益,0922532263,雲林縣虎尾鎮安溪91號之10,新北市立五股高級中學,二年級,0992055219,
許立精,0931578638,彰化縣員林市長泰街95號3樓之4,新北市立淡水高級中學,一年級,0914193537,
湯凝初,0954594038,屏東縣新埤鄉餉林路１段67號,新北市立瑞芳高級中學,三年級,0937704152,
高函洢,0911498300,桃園市中壢區民有街18號,台北市立光明高級中學,一年級,0904238516,
尤方臻,0926262561,臺北市松山區南京東路５段69號,新北市立泰山高級中學,一年級,0910154895,已離開
曾旻芝,0929322853,臺中市沙鹿區光正街86號,新北市立深坑高級中學,三年級,0920243244,
馮曄眾,0972241804,新北市板橋區華江一路65號,新北市立新店高級中學,一年級,0958865214,
鐘旻梅,0955023308,彰化縣彰化市自強南路66號10樓,新北市立板橋高級中學,三年級,0966422507,
金煥茜,0963297800,高雄市前鎮區明鳳五街32號,台北市立中正高級中學,三年級,0927779865,
王浩谷,0934121056,連江縣南竿鄉津沙村60號,新北市立新莊高級中學,二年級,0918279020,
姚啟知,0987959939,臺北市大安區嘉興街53號,新北市立淡水高級中學,一年級,0966500199,
莊榕若,0920330200,桃園市觀音區新坡34號,台北市立第一女子高級中學,二年級,0922111567,
楊子照,0923191808,臺中市大里區立信街55號,新北市立新莊高級中學,二年級,0976189726,
戴元琦,0968916190,宜蘭縣冬山鄉保安二路27號,台北市立大安高級中學,二年級,0947557171,
湯庭鶴,0920852786,臺中市太平區甲堤路76號,私立薇閣高級中學,三年級,0931854860,已離開
郭克飛,0921933085,高雄市大寮區鳳林四路55號3樓之18,台北市立松山高級中學,二年級,0912016248,
吳夢靖,0989130646,南投縣埔里鎮公園巷24號,新北市立中和高級中學,二年級,0944347692,
梁升林,0930557852,桃園市大溪區百吉79號,新北市立三峽高級中學,三年級,0923224895,
張晨熙,0963245642,屏東縣萬巒鄉新安路28號,新北市立三峽高級中學,二年級,0938634754,已離開
鄭洋雁,0921119868,屏東縣鹽埔鄉自治街52號,台北市立松山高級中學,三年級,0951518163,
林園寶,0917017270,新北市鶯歌區明圓街五棟72號,新北市立中和高級中學,一年級,0955660720,已離開
林姣棠,0935034782,高雄市甲仙區西拉雅路84號,新北市立中和高級中學,二年級,0954717146,
石可韋,0919520596,金門縣金寧鄉中山路2號之8,台北市立中正高級中學,一年級,0966969684,
王依運,0988929552,雲林縣北港鎮仁愛路38號,台北市立實踐高級中學,一年級,0988905324,
彭冠華,0972535612,南投縣竹山鎮頂城巷72號,台北市立松山高級中學,三年級,0988949330,已離開
童永韶,0952042795,彰化縣和美鎮道周路17號,新北市立泰山高級中學,三年級,0926586688,
歐悟泓,0988519237,苗栗縣後龍鎮埔頂里中心路24號8樓,私立薇閣高級中學,三年級,0986629387,
黃峻眾,0921450220,新竹市東區金山二十三街85號6樓,台北市立建國高級中學,三年級,0914069204,
馬俞育,0913502720,新竹市東區民族路11號8樓,新北市立樹林高級中學,二年級,0914564450,
錢筱若,0955982408,嘉義市東區保愛一街25號5樓,新北市立中和高級中學,三年級,0968931092,
詹安思,0927438926,屏東縣里港鄉北安路30號7樓,台北市立中正高級中學,三年級,0980529494,
李彤霄,0988784519,桃園市桃園區大華五街95號10樓,新北市立三峽高級中學,二年級,0989781868,已離開
古坤燦,0922143237,桃園市新屋區文化路３段29號8樓之13,台北市立建國高級中學,三年級,0935588088,
林千遠,0911381617,新北市中和區景新街51號之17,台北市立實踐高級中學,一年級,0989173837,
陳越銀,0988892853,桃園市楊梅區中山南路62號5樓,台北市立西松高級中學,三年級,0918560215,已離開
吳崇秀,0955375337,臺南市安南區台江大道３段63號,新北市立中和高級中學,二年級,0970055844,已離開
黃梓裕,0982838850,南投縣鹿谷鄉集成巷85號之5,台北市立中正高級中學,三年級,0996589243,
湯世東,0910779411,臺中市南屯區龍富十三街45號5樓之14,新北市立樹林高級中學,一年級,0999514427,
鄭真苡,0910160257,南投縣竹山鎮大義街43號5樓,新北市立新莊高級中學,一年級,0943989079,
吳津真,0939224866,高雄市杉林區內寮24號,新北市立五股高級中學,一年級,0958832233,
郭佩術,0929279017,新北市金山區濆水2號,私立薇閣高級中學,二年級,0960941218,
黃子智,0953116648,臺南市左鎮區左鎮57號11樓,新北市立泰山高級中學,三年級,0999285377,
江佩恩,0970258462,宜蘭縣冬山鄉三奉路94號,新北市立新莊高級中學,一年級,0919089368,
吳英雲,0927787613,高雄市鳳山區中山東路98號5樓之18,私立薇閣高級中學,二年級,0978846151,
林瑾藴,0931607115,彰化縣福興鄉福建路74號12樓,台北市立華岡高級中學,一年級,0952827780,
蕭叢喧,0928153620,桃園市蘆竹區桃園街21號,新北市立林口高級中學,三年級,0952129909,
郭升宣,0913739761,新北市三重區信義街72號8樓,台北市立大安高級中學,三年級,0995526702,
鍾俊温,0935392651,彰化縣大村鄉中興街63號5樓,新北市立泰山高級中學,二年級,0972779586,
游修顏,0921887341,花蓮縣吉安鄉文化一街49號,台北市立南港高級中學,二年級,0952399523,
徐潮邦,0953456023,花蓮縣光復鄉富愛街9號,台北市立南港高級中學,一年級,0920364873,
姜子強,0923658980,新竹市香山區花園新城一街47號12樓之4,新北市立新莊高級中學,二年級,0928272379,
鐘淇燦,0915816551,桃園市中壢區榮光街56號,台北市立大同高級中學,二年級,0903004994,
許秀謙,0926273522,新北市中和區安和路7號,新北市立板橋高級中學,三年級,0929485995,
陳漩靄,0932858229,屏東縣枋寮鄉自立路69號之4,台北市立光明高級中學,二年級,0954911366,
梁暢歆,0923170486,新竹市香山區經國路３段43號之14,新北市立金山高級中學,二年級,0958685655,
陳全又,0916567660,花蓮縣鳳林鎮水車路100號,新北市立新莊高級中學,一年級,0972979603,
袁婭熹,0922662010,花蓮縣壽豐鄉環潭北路85號,台北市立松山高級中學,一年級,0953898546,
洪全沫,0912955123,宜蘭縣頭城鎮二城路48號8樓之7,台北市立第一女子高級中學,三年級,0933029271,
趙振梓,0986182725,新北市烏來區野要街85號2樓,新北市立新莊高級中學,二年級,0904529879,
魏保宸,0916385089,新北市萬里區忠四街44號之13,新北市立鶯歌高級中學,三年級,0917308236,
姜洪貴,0954858187,臺中市東區十甲路36號,台北市立和平高級中學,三年級,0919979680,
徐靖麗,0919480242,臺北市松山區八德路３段34號,台北市立大直高級中學,一年級,0901154623,
黃君子,0961727968,高雄市左營區介壽路15號,台北市立中山高級中學,二年級,0912112774,
曹昌杉,0956121448,高雄市燕巢區角宿路80號之10,私立薇閣高級中學,三年級,0904644623,
高淳濱,0927425877,臺中市大里區東興路87號,新北市立新店高級中學,二年級,0999530115,
嚴劉榮,0912518483,臺北市大安區光復南路44號4樓,台北市立中山高級中學,二年級,0924638809,
呂妹禹,0986517607,宜蘭縣蘇澳鎮華山二巷13號4樓之14,台北市立南港高級中學,三年級,0994689151,
羅又星,0928881366,臺南市北區大武街86號9樓,私立薇閣高級中學,一年級,0995479258,已離開
洪宸誠,0928587789,雲林縣斗六市埤頭北路60號4樓,新北市立板橋高級中學,二年級,0930330825,已離開
楊安琦,0970565726,新北市板橋區民安街19號,台北市立中正高級中學,二年級,0966079499,
蔡依盈,0958974624,苗栗縣苗栗市篤誠街75號6樓之2,台北市立中正高級中學,三年級,0923847953,
戴妹芳,0912845700,桃園市蘆竹區源福一街38號,台北市立大理高級中學,三年級,0965889179,
許嬡詠,0955211534,臺北市士林區仰德大道１段53號之17,台北市立華岡高級中學,三年級,0994593085,
簡也初,0971328010,高雄市鳳山區建國路１段85號2樓,新北市立三重高級中學,三年級,0970279052,
唐瑋豐,0961042565,新北市汐止區建成路90號,新北市立瑞芳高級中學,三年級,0930548362,
童毓立,0926790518,屏東縣恆春鎮墾丁路佛光巷92號,台北市立大安高級中學,二年級,0962122090,已離開
林祺陽,0971270069,臺南市安南區海前路77號3樓,新北市立泰山高級中學,一年級,0972829287,
曹優琉,0989766537,高雄市大樹區溪埔路62號7樓,台北市立光明高級中學,一年級,0937401355,
林品洋,0963495055,臺南市永康區永埔街38號之9,台北市立建國高級中學,二年級,0901395512,
袁晟澍,0928698625,高雄市田寮區內寮10號2樓,台北市立大理高級中學,一年級,0987077338,已離開
傅冉源,0932872100,雲林縣斗六市榴十街8號,新北市立新莊高級中學,二年級,0996512523,
莊洪熙,0952218952,新北市金山區香園38號,新北市立土城高級中學,三年級,0923241775,
游允芬,0919544439,苗栗縣苗栗市和平路94號3樓之15,新北市立新北高級中學,一年級,0916697383,
鍾恬雪,0920424516,臺南市永康區中山東路2號,台北市立大理高級中學,三年級,0918711257,
梁珍盧,0932767411,彰化縣彰化市和平路97號4樓,新北市立三峽高級中學,一年級,0966579695,
劉波煒,0963516985,臺北市文山區開元街91號8樓,新北市立五股高級中學,二年級,0981667130,
李清瑾,0924792459,宜蘭縣礁溪鄉二結路20號9樓,新北市立中和高級中學,三年級,0950679388,
謝嚴鴻,0953735655,臺南市中西區民權路４段95號3樓,新北市立鶯歌高級中學,二年級,0947909938,已離開
廖克泓,0954159191,桃園市龜山區永吉街70號,新北市立林口高級中學,三年級,0953232732,
孫研露,0912005464,高雄市前鎮區鎮東二街46號之16,台北市立大直高級中學,二年級,0948287488,
