student_id,student_name,school,grade,tel,address,status
s_2023320,李怡君,基隆市立中山高級中學,一年級,0911-345-678,基隆市中正區北寧路100號,
s_2023321,陳怡君,基隆市立中山高級中學,三年級,0912-234-567,新北市板橋區中山路一段200號,
s_2023322,林間五,台北市立建國高級中學,一年級,0911-456-789,台北市中正區忠孝西路一段120號,
s_2023323,李光焰,新北市立新店高級中學,二年級,0912-345-678,新北市板橋區中山路一段200號,
s_2023324,張心頤,基隆市立中山高級中學,三年級,0911-234-567,基隆市中正區北寧路100號,
s_2023325,李若詞,台北市立第一女子高級中學,三年級,0912-456-789,台北市中正區中華路一段100號,
s_2023326,林完,台北市立建國高級中學,三年級,0911-345-678,台北市中正區忠孝西路一段120號,
s_2023327,張心怡,新北市立新店高級中學,一年級,0912-234-567,新北市板橋區中山路一段200號,
s_2023328,李心怡,基隆市立中山高級中學,一年級,0911-456-789,基隆市中正區北寧路104號,
s_2023329,苗心彤,基隆市立中山高級中學,三年級,0912-345-678,新北市板橋區中山路一段200號,
s_2023330,陳怡君,台北市立第一女子高級中學,一年級,0913-567-890,台北市中正區忠孝東路一段50號,已離開
s_2023331,黃子瑋,台北市立建國高級中學,二年級,0934-678-901,台北市中山區建國北路二段150號,
s_2023332,邱家豪,台北市立師大附中,三年級,0956-789-012,台北市大安區和平東路三段250號,
s_2023333,蔡依林,台北市立中山高級中學,一年級,0967-890-123,台北市中山區建國北路三段350號,
s_2023334,張玉婷,台北市立第二女子高級中學,二年級,0978-901-234,台北市大安區信義路四段100號,
s_2023335,林俊宇,台北市立第一女子高級中學,一年級,0915-678-901,台北市中正區南昌路一段60號,
s_2023336,李欣怡,台北市立建國高級中學,三年級,0921-234-567,台北市中山區建國北路二段120號,已離開
s_2023337,吳柏君,台北市立師大附中,二年級,0932-345-678,台北市大安區和平東路三段270號,
s_2023338,張宇翔,台北市立中山高級中學,一年級,0943-456-789,台北市中山區建國北路四段130號,已離開
s_2023339,黃思涵,台北市立第一女子高級中學,三年級,0954-567-890,台北市大安區信義路四段250號,
s_2023340,王子豪,台北市立建國高級中學,二年級,0965-678-901,台北市中山區建國北路二段180號,已離開
s_2023341,劉家瑋,台北市立師大附中,一年級,0976-789-012,台北市大安區和平東路三段320號,
s_2023342,許雅婷,台北市立第一女子高級中學,三年級,0987-890-123,台北市中正區忠孝東路一段80號,已離開
s_2023343,周子瑜,台北市立建國高級中學,一年級,0914-567-890,台北市中山區建國北路三段200號,
s_2023344,張書豪,台北市立師大附中,二年級,0924-678-901,台北市大安區和平東路三段350號,已離開
s_2023345,蘇曼婷,台北市立中山高級中學,三年級,0935-789-012,台北市中山區建國北路四段180號,
s_2023346,李宗儒,台北市立第二女子高級中學,一年級,0946-890-123,台北市大安區信義路四段150號,
s_2023347,楊雅雯,台北市立第一女子高級中學,二年級,0957-901-234,台北市中正區中華路一段120號,
s_2023348,陳品儒,台北市立建國高級中學,三年級,0968-234-567,台北市中山區建國北路二段220號,
s_2023349,孫琳儀,台北市立師大附中,一年級,0979-345-678,台北市大安區和平東路三段400號,
s_2023350,王可欣,台北市立中山高級中學,二年級,0980-456-789,台北市中山區建國北路三段250號,
s_2023351,李睿君,台北市立第一女子高級中學,三年級,0910-567-890,台北市大安區信義路四段350號,
s_2023352,曾嘉義,台北市立第一女子高級中學,一年級,0921-678-901,台北市中正區南昌路一段110號,已離開
s_2023353,許子軒,台北市立建國高級中學,二年級,0932-789-012,台北市中山區建國北路二段300號,
s_2023354,高宇彤,台北市立師大附中,三年級,0943-890-123,台北市大安區和平東路三段500號,已離開
s_2023355,陳怡君,台北市立中山高級中學,一年級,0954-901-234,台北市中山區建國北路四段280號,
s_2023356,林雨桐,台北市立第一女子高級中學,二年級,0965-234-567,台北市大安區信義路四段450號,
s_2023357,張崇文,台北市立建國高級中學,三年級,0976-345-678,台北市中山區建國北路二段350號,
s_2023358,黃中要,台北市立師大附中,一年級,0987-456-789,台北市大安區和平東路三段600號,
s_2023359,王維德,台北市立中山高級中學,二年級,0918-567-890,台北市中山區建國北路三段400號,
