student_id,student_name,tel,address,school,grade,status
s_202320515,何如聰,0926889302,高雄市楠梓區德賢路59號之16,台北市立第一女子高級中學,二年級,
s_202320516,何全蓁,0917470432,桃園市蘆竹區福興三街39號11樓之9,台北市立大安高級中學,三年級,
s_202320517,康潞筠,0952276151,彰化縣溪州鄉庄中路28號之5,台北市立中山高級中學,三年級,
s_202320518,湯娜芪,0916953863,桃園市楊梅區大模街10號11樓,新北市立新店高級中學,二年級,
s_202320519,呂于優,0952388802,屏東縣竹田鄉南北十二路36號2樓,新北市立鶯歌高級中學,一年級,
s_202320520,廖艾芝,0986327724,雲林縣西螺鎮文昌路15號6樓,台北市立第一女子高級中學,二年級,已離開
s_202320521,廖成東,0928919716,高雄市鳥松區山腳路64號之11,台北市立建國高級中學,一年級,
s_202320522,魏婉義,0916602568,臺南市白河區三角潭39號3樓,新北市立新莊高中,三年級,
s_202320523,張來鼎,0953558418,臺南市永康區中山北路51號之6,新北市立林口高級中學,二年級,
s_202320524,黃臻雲,0910198287,新竹縣橫山鄉中豐路１段38號之17,台北市立西松高級中學,一年級,已離開
s_202320525,張嬋瑛,0960939102,新北市汐止區中正路15號,新北市立淡水高級中學,三年級,
s_202320526,蔡珂飄,0963147024,桃園市觀音區新生路59號6樓,台北市立和平高級中學,二年級,
s_202320527,邱娟玥,0916580775,屏東縣新園鄉中興三巷13號,台北市立大理高級中學,一年級,
s_202320528,王毅順,0961548063,新竹市北區北門街83號,台北市立實踐高級中學,二年級,
s_202320529,蔡佩添,0939290526,高雄市鳳山區信義街5號,私立薇閣高級中學,三年級,
s_202320530,梁芪詠,0971873167,臺中市南屯區義芳街3號之2,新北市立中和高級中學,一年級,
s_202320531,楊熙麗,0960973399,雲林縣斗六市科福三街25號之4,新北市立三重高級中學,一年級,
s_202320532,張威辛,0982751493,宜蘭縣宜蘭市女中路３段73號2樓,新北市立三芝高級中學,三年級,已離開
s_202320533,蘇中凝,0963190268,高雄市鼓山區新疆路67號之5,台北市立和平高級中學,三年級,已離開
s_202320534,曾琪竹,0911242621,高雄市左營區左營大路84號4樓,台北市立光明高級中學,三年級,
s_202320535,潘明菁,0936134188,高雄市楠梓區宏毅二路24號之1,台北市立光明高級中學,二年級,
s_202320536,陳歆竹,0930691877,彰化縣二林鎮西和二街22號12樓之18,新北市立深坑高級中學,一年級,已離開
s_202320537,李秋立,0961487113,桃園市中壢區溪洲二街53號,台北市立大理高級中學,一年級,已離開
s_202320538,金梓藻,0934003742,新北市板橋區溪城路98號10樓,新北市立深坑高級中學,二年級,
s_202320539,林敏竹,0932639332,花蓮縣富里鄉羅山29號,台北市立和平高級中學,一年級,
s_202320540,李奇豐,0937206877,苗栗縣苗栗市東海街6號,新北市立新店高級中學,三年級,
s_202320541,柯子齊,0955413245,臺南市歸仁區大成路70號,台北市立和平高級中學,一年級,已離開
s_202320542,歐斯雙,0917072850,屏東縣佳冬鄉東昌路56號之6,新北市立新莊高級中學,三年級,
s_202320543,金嬈研,0910385567,彰化縣彰化市埔南街10號,台北市立實踐高級中學,一年級,
s_202320544,李芷越,0920428446,高雄市楠梓區宏毅二路北二巷74號,台北市立大同高級中學,二年級,已離開
s_202320545,葉婧明,0935503703,嘉義縣番路鄉湖尾89號之16,新北市立深坑高級中學,一年級,
s_202320546,趙懋衞,0915390750,花蓮縣卓溪鄉秀蘭35號,新北市立新莊高級中學,二年級,
s_202320547,溫宏語,0912043940,新北市淡水區淡金路２段9號之13,台北市立大同高級中學,一年級,
s_202320548,傅喧婷,0922085065,桃園市中壢區福星三街97號5樓之3,新北市立瑞芳高級中學,三年級,
s_202320549,黃希爾,0933840913,臺東縣延平鄉明野路37號,台北市立松山高級中學,三年級,
s_202320550,李希得,0924272419,臺中市太平區成功路79號12樓之11,台北市立光明高級中學,二年級,
s_202320551,蔣若蓉,0911923848,宜蘭縣宜蘭市縣政二街41號,台北市立實踐高級中學,三年級,
s_202320552,江君楠,0918888613,彰化縣鹿港鎮正義街44號,台北市立大理高級中學,一年級,
s_202320553,洪堯祥,0930338508,彰化縣埔鹽鄉大忠一路93號,新北市立五股高級中學,三年級,已離開
s_202320554,林凡融,0930261783,花蓮縣鳳林鎮平康路79號之3,新北市立瑞芳高級中學,一年級,
s_202320555,楊才晨,0988480486,新北市八里區仁一街88號2樓,新北市立三芝高級中學,三年級,
s_202320556,鄭羚義,0954667341,高雄市彌陀區新興路84號,新北市立林口高級中學,三年級,已離開
s_202320557,李方海,0913852524,新竹市北區經國路１段46號,台北市立大直高級中學,二年級,
s_202320558,古潔綺,0937618290,彰化縣田中鎮大社南路56號,新北市立新店高級中學,二年級,
s_202320559,鄭萬蓁,0927753520,新北市新莊區樹新路81號之9,新北市立新莊高級中學,三年級,
s_202320560,金少廷,0987264520,臺中市清水區吳厝六街62號,新北市立中和高級中學,三年級,
s_202320561,黃宗珊,0915032451,臺中市清水區中社路12號,新北市立林口高級中學,一年級,已離開
s_202320562,黃瑗筱,0936603757,新北市中和區員山路74號,台北市立和平高級中學,三年級,
s_202320563,張暢苑,0924255172,新竹縣竹北市嘉興五街57號之8,私立薇閣高級中學,二年級,
s_202320564,游然立,0939353883,臺中市沙鹿區福德路8號5樓,新北市立三芝高級中學,三年級,
s_202320565,蔡恆鼎,0953343312,新北市永和區保平路6號9樓,台北市立大同高級中學,一年級,
s_202320566,洪國展,0933773937,花蓮縣瑞穗鄉萬生路96號,新北市立三芝高級中學,二年級,已離開
s_202320567,嚴凡慶,0926821691,彰化縣二林鎮盛和巷65號,新北市立淡水高級中學,三年級,
s_202320568,吳嬡永,0988036587,屏東縣內埔鄉新中路7號之10,台北市立大理高級中學,一年級,
s_202320569,林夕婉,0935693867,桃園市楊梅區水尾29號,台北市立中正高級中學,二年級,
s_202320570,陳柯禧,0988968390,臺中市外埔區五穀路35號2樓之10,台北市立光明高級中學,二年級,
s_202320571,林品磊,0926968541,屏東縣佳冬鄉佳園路53號7樓,新北市立中和高級中學,三年級,
s_202320572,鄒哲文,0930330253,臺中市大甲區和平路41號,台北市立大理高級中學,三年級,
s_202320573,嚴羽超,0952260919,臺南市安南區安西二街43號,台北市立第一女子高級中學,二年級,
s_202320574,洪夕平,0939238654,臺中市沙鹿區文泉莊21號,台北市立光明高級中學,三年級,
s_202320575,周婉英,0912822670,新北市樹林區吉祥街40號7樓,台北市立松山高級中學,三年級,
s_202320576,周國廷,0916266416,新北市八里區龍形三街16號7樓,台北市立南港高級中學,一年級,
s_202320577,周修冠,0932517499,屏東縣竹田鄉信實路91號3樓,台北市立西松高級中學,二年級,
s_202320578,謝遠霞,0972583098,臺南市六甲區信義街42號4樓,台北市立和平高級中學,一年級,
s_202320579,唐安津,0916862136,臺北市北投區杏林二路81號10樓,新北市立淡水高級中學,一年級,
s_202320580,潘思穎,0952695109,彰化縣大村鄉農區二巷18號4樓,台北市立大同高級中學,一年級,
s_202320581,湯泓蕊,0963482906,苗栗縣獅潭鄉圳頭12號,台北市立大理高級中學,三年級,
s_202320582,侯子鬱,0952748082,桃園市中壢區中平路37號9樓,新北市立金山高級中學,三年級,已離開
s_202320583,歐韶鴻,0971261436,新北市雙溪區竹林路17號7樓,私立薇閣高級中學,一年級,
s_202320584,巫昕漩,0922489747,臺中市大肚區瑞井路六十二西巷12號,台北市立第一女子高級中學,三年級,
s_202320585,馬初藴,0958853315,屏東縣屏東市田中四橫巷95號,新北市立新店高級中學,二年級,
s_202320586,劉名巖,0987629948,彰化縣溪州鄉中西一巷96號,台北市立實踐高級中學,一年級,
s_202320587,朱方玟,0913085523,屏東縣長治鄉玉米一巷97號6樓,新北市立五股高級中學,二年級,已離開
s_202320588,鄭折照,0916989977,高雄市鳥松區大埤南路33號,台北市立中正高級中學,一年級,
s_202320589,尤海肇,0956886537,臺南市仁德區大發路79號7樓之14,新北市立新北高級中學,三年級,已離開
s_202320590,張俠翰,0924471257,屏東縣屏東市開封街52號之9,台北市立中山高級中學,二年級,
s_202320591,王冉彥,0968039384,高雄市前鎮區光華二路32號,台北市立西松高級中學,一年級,
s_202320592,薛喧建,0925339146,高雄市前鎮區佛東路75號5樓,新北市立三重高級中學,三年級,
s_202320593,王立豔,0961015597,新北市汐止區明峰街79號,新北市立新店高級中學,二年級,
s_202320594,高謹越,0952708241,高雄市鳥松區昌文街1號9樓,新北市立淡水高級中學,一年級,
s_202320595,董江陣,0913503133,彰化縣伸港鄉新港路20號,新北市立五股高級中學,三年級,
s_202320596,林偲芪,0972186072,臺南市永康區復興路25號,台北市立大直高級中學,二年級,
s_202320597,劉勝吉,0922958103,嘉義市東區民族路78號12樓,新北市立新莊高中,三年級,
s_202320598,尤一影,0918463400,臺中市北區育才街48號,新北市立金山高級中學,三年級,
s_202320599,黃江沐,0987517977,花蓮縣花蓮市建和街79號9樓,台北市立第一女子高級中學,一年級,
s_202320600,李晏曉,0963656627,臺南市北門區蚵寮45號,台北市立中正高級中學,一年級,
s_202320601,梁潞秋,0989949307,高雄市楠梓區德富街54號,台北市立光明高級中學,一年級,
s_202320602,郭歆雁,0925886056,南投縣埔里鎮育樂路19號2樓,台北市立大同高級中學,二年級,
s_202320603,黃美華,0925270133,金門縣金城鎮夏墅11號之15,台北市立大理高級中學,三年級,
s_202320604,歐嬈珍,0917510729,高雄市旗山區永福街41號,新北市立新莊高中,三年級,
s_202320605,蔡家隆,0988429613,臺北市中正區水源路6號,台北市立大直高級中學,三年級,
s_202320606,許正露,0987350101,宜蘭縣冬山鄉九分一路100號,新北市立五股高級中學,二年級,
s_202320607,柯之婉,0922950121,高雄市大寮區嘉新路24號3樓,新北市立深坑高級中學,一年級,
s_202320608,陳磊秀,0931417258,高雄市小港區高坪三十一街44號之13,台北市立大安高級中學,二年級,
s_202320609,蕭明碧,0937112906,苗栗縣三灣鄉上雙坑91號,新北市立新莊高級中學,一年級,
s_202320610,潘卓子,0988855381,高雄市鳳山區文建街9號3樓,台北市立西松高級中學,二年級,
s_202320611,邱才東,0911262509,臺中市南屯區文心南一路74號,台北市立華岡高級中學,二年級,
s_202320612,李林翔,0952900954,臺南市南區新興路98號之3,台北市立景美高級中學,三年級,
s_202320613,楊津立,0925118970,花蓮縣新城鄉順興街90號,台北市立華岡高級中學,二年級,
s_202320614,楊碩祥,0958947999,桃園市八德區和成路64號10樓之4,私立薇閣高級中學,一年級,
s_202320615,白知鑫,0914170768,臺東縣臺東市新生路72號,新北市立三峽高級中學,一年級,
s_202320616,田亮澍,0960923304,彰化縣秀水鄉鎮南巷26號之4,新北市立鶯歌高級中學,一年級,
s_202320617,羅芊鬆,0971835296,彰化縣二林鎮北安街24號11樓,新北市立新店高級中學,三年級,
s_202320618,錢如津,0916977559,桃園市龍潭區龍華路66號3樓,台北市立松山高級中學,三年級,
s_202320619,陳冠君,0989349597,臺東縣臺東市衡陽路38號12樓之11,新北市立淡水高級中學,三年級,
s_202320620,張波邦,0915029088,臺南市楠西區中正路38號10樓,台北市立建國高級中學,三年級,已離開
s_202320621,蔡理秉,0920921796,高雄市林園區工業一路7號,新北市立淡水高級中學,三年級,
s_202320622,薛帆彥,0963394426,雲林縣大埤鄉田寮74號,新北市立三重高級中學,二年級,
s_202320623,林斯立,0935677611,臺中市沙鹿區星美三街1號12樓之8,新北市立新莊高級中學,三年級,
s_202320624,侯凡慶,0986563775,臺中市沙鹿區沙田路65號9樓,台北市立實踐高級中學,三年級,
s_202320625,黃苑軒,0958984837,新北市淡水區水汴頭22號,新北市立新莊高級中學,三年級,
s_202320626,涂珈羽,0933678201,苗栗縣頭份市中華路81號7樓,新北市立金山高級中學,三年級,
s_202320627,王彥茜,0933088687,臺中市中區中華路１段4號之13,台北市立大理高級中學,一年級,
s_202320628,張亞函,0958454233,基隆市七堵區溪頭街20號之16,台北市立大同高級中學,二年級,
s_202320629,郭棋辛,0937716852,臺東縣臺東市利嘉路32號之16,新北市立新莊高級中學,一年級,
s_202320630,邱仁皓,0931413731,臺南市七股區玉成93號,新北市立板橋高級中學,三年級,
s_202320631,吳穎萍,0986566480,彰化縣彰化市彰水路38號9樓,新北市立鶯歌高級中學,三年級,
s_202320632,高慈榕,0915322383,新北市三芝區智成街45號3樓,台北市立建國高級中學,一年級,
s_202320633,翁初棋,0915902133,臺南市仁德區德功路11號12樓,新北市立新北高級中學,三年級,已離開
s_202320634,李哲韻,0935475022,臺南市安平區世平四街32號,新北市立三重高級中學,一年級,
s_202320635,張乾瑾,0919350591,新北市樹林區俊保路39號,台北市立松山高級中學,三年級,
s_202320636,李揚曉,0910961542,高雄市林園區石化四路42號,台北市立南港高級中學,三年級,
s_202320637,江楚賢,0952046866,高雄市橋頭區成功南路仁義巷14號6樓,台北市立大同高級中學,三年級,
s_202320638,蔡貴邦,0930320757,屏東縣長治鄉瑞源三街50號之1,新北市立中和高級中學,一年級,
s_202320639,郭召昕,0929890661,屏東縣萬丹鄉興農路58號,台北市立南港高級中學,二年級,
s_202320640,柯安泓,0924154829,臺東縣臺東市中華路１段43號,新北市立中和高級中學,一年級,
s_202320641,蔡姝潞,0955674752,桃園市楊梅區伯公二路91號之14,台北市立松山高級中學,二年級,已離開
s_202320642,謝儀安,0930692128,彰化縣鹿港鎮埔頭街14號,台北市立建國高級中學,一年級,
s_202320643,黃偲術,0924355374,彰化縣北斗鎮民權路97號之7,新北市立新莊高中,一年級,
s_202320644,盧樂洋,0926219660,宜蘭縣五結鄉西河路向陽新45號,新北市立三芝高級中學,二年級,已離開
s_202320645,羅志璧,0922331583,桃園市桃園區三民路１段46號,台北市立大直高級中學,二年級,
s_202320646,洪方賢,0928641508,新北市三峽區大勇路29號,新北市立中和高級中學,一年級,
s_202320647,胡記豪,0953871142,高雄市大社區中山路45號,新北市立三峽高級中學,二年級,
s_202320648,陸睿蕊,0910559741,臺中市西屯區福科路93號,台北市立中山高級中學,三年級,
s_202320649,李世秀,0954531677,花蓮縣花蓮市華泰街16號,新北市立金山高級中學,一年級,
s_202320650,林穎靄,0934724512,彰化縣鹿港鎮宮後巷3號,新北市立泰山高級中學,一年級,
s_202320651,溫中青,0928452269,新北市石碇區大湖格25號6樓之18,新北市立板橋高級中學,三年級,
s_202320652,謝夫慈,0910528045,苗栗縣通霄鎮竹林路96號之20,新北市立泰山高級中學,三年級,
s_202320653,李濱藻,0911809648,新北市新莊區公園一路30號,新北市立板橋高級中學,一年級,
s_202320654,陸婭雯,0938124781,屏東縣潮州鎮永定路96號,台北市立大理高級中學,一年級,
s_202320655,顏依竹,0958055536,新北市新莊區化成路66號,台北市立西松高級中學,三年級,
s_202320656,尤佩青,0916962525,臺中市大甲區臨江路59號3樓,新北市立中和高級中學,一年級,
s_202320657,郭召堇,0923621567,高雄市苓雅區林西街6號,台北市立中山高級中學,一年級,已離開
s_202320658,石琳金,0982876119,臺東縣池上鄉中西二路57號之18,新北市立深坑高級中學,三年級,
s_202320659,王夫欽,0928654111,臺中市南屯區大墩三街78號之13,新北市立新莊高級中學,二年級,
s_202320660,王晉景,0989825971,南投縣埔里鎮延年巷2號,台北市立松山高級中學,一年級,
s_202320661,李丹茜,0922758246,彰化縣溪湖鎮大公二十一街36號,台北市立大安高級中學,三年級,
s_202320662,蔡娜進,0916010209,桃園市龜山區文善街7號,新北市立土城高級中學,一年級,
s_202320663,賴影秉,0931011361,彰化縣芳苑鄉漁港二路94號,新北市立新莊高中,一年級,
s_202320664,張勝熹,0924861970,苗栗縣三義鄉二十份93號,新北市立新北高級中學,一年級,
s_202320665,白凱折,0970249571,彰化縣二林鎮二溪路２段93號11樓之18,新北市立新店高級中學,三年級,
s_202320666,林凡泛,0955498102,雲林縣北港鎮北糖一街93號,台北市立和平高級中學,一年級,
s_202320667,錢夫雷,0934563854,雲林縣崙背鄉民生路89號,台北市立光明高級中學,二年級,已離開
s_202320668,簡光驥,0938670014,花蓮縣鳳林鎮光復路73號12樓之16,台北市立第一女子高級中學,一年級,
s_202320669,張理祐,0961534726,宜蘭縣蘇澳鎮存德路96號之2,新北市立金山高級中學,三年級,
s_202320670,陳寶龍,0910027830,新北市新店區僑愛五路48號,台北市立大理高級中學,三年級,
s_202320671,趙昊錦,0963007046,臺南市永康區永平街13號,台北市立大理高級中學,二年級,
s_202320672,吳春瑾,0927950208,臺中市東區南京東路１段73號,新北市立三重高級中學,一年級,
s_202320673,謝修琪,0986897527,臺中市烏日區溪南路１段55號,台北市立松山高級中學,一年級,
s_202320674,劉嵐琪,0982847910,臺中市太平區大興路14號,新北市立深坑高級中學,三年級,
s_202320675,袁堯折,0963198415,雲林縣斗六市嘉安五街20號10樓,台北市立華岡高級中學,二年級,
s_202320676,陳少景,0923709793,桃園市大園區大牛稠26號,新北市立深坑高級中學,一年級,
s_202320677,唐英韋,0931832545,新北市三重區光明路96號4樓,私立薇閣高級中學,三年級,已離開
s_202320678,黃江澍,0914216917,臺北市中正區汀州路１段60號12樓,台北市立大同高級中學,二年級,
s_202320679,王彤得,0910462079,彰化縣鹿港鎮祥和三街60號,台北市立實踐高級中學,二年級,
s_202320680,周光祉,0954790537,南投縣草屯鎮平學路平忠巷99號3樓,新北市立新莊高級中學,三年級,
s_202320681,王丞聰,0989667463,臺中市南屯區南屯路２段38號,台北市立西松高級中學,一年級,
s_202320682,連真致,0922039778,彰化縣芳苑鄉共存巷6號2樓之20,新北市立土城高級中學,一年級,
s_202320683,姚君瞻,0926253842,臺中市外埔區甲后路新城八巷42號7樓之2,新北市立新莊高中,二年級,
s_202320684,康奕於,0972719523,高雄市左營區富國路70號,台北市立大直高級中學,一年級,
s_202320685,朱妤婉,0939795305,新竹縣湖口鄉信德路16號4樓,新北市立泰山高級中學,一年級,已離開
s_202320686,顏琉芝,0931748677,花蓮縣吉安鄉南華一街67號之9,新北市立三芝高級中學,三年級,
s_202320687,童翰鑾,0935175887,苗栗縣造橋鄉尖豐路豆北巷49號,新北市立三峽高級中學,三年級,
s_202320688,康連靈,0934137490,花蓮縣鳳林鎮仁德路69號12樓之18,新北市立三芝高級中學,二年級,
s_202320689,楊塵然,0923166400,臺北市中山區民權東路２段81號6樓,台北市立大理高級中學,三年級,
s_202320690,唐星鴻,0939904573,高雄市三民區安寧街21號,台北市立景美高級中學,三年級,
s_202320691,孫湘源,0938773211,新竹縣竹北市光明六路東１段54號,台北市立華岡高級中學,三年級,已離開
s_202320692,李叢雨,0926408621,彰化縣伸港鄉嘉二路57號9樓,新北市立瑞芳高級中學,一年級,
s_202320693,錢聰騏,0954257147,嘉義縣梅山鄉環南路74號之14,台北市立第一女子高級中學,二年級,
s_202320694,古晴歆,0987822990,臺中市南屯區龍富路５段33號3樓,台北市立華岡高級中學,二年級,
s_202320695,黃弘瞻,0917893124,臺南市永康區永康街3號,台北市立第一女子高級中學,二年級,
s_202320696,馮德輝,0919287117,雲林縣莿桐鄉光復路97號6樓之2,新北市立新北高級中學,一年級,已離開
s_202320697,劉宥芯,0916474647,臺中市中區公園路29號之6,台北市立大理高級中學,三年級,
s_202320698,翁梅睿,0939808228,臺中市北區衛道六街75號,新北市立中和高級中學,三年級,
s_202320699,吳珊馨,0939160600,雲林縣斗六市興西街31號2樓,台北市立中正高級中學,二年級,
s_202320700,陳嬌蕊,0968771117,高雄市鳳山區五甲一路94號3樓,台北市立中正高級中學,三年級,
s_202320701,張嶽洋,0936340418,新北市雙溪區田寮15號,台北市立松山高級中學,二年級,
s_202320702,邱家晏,0961616464,臺南市歸仁區南潭一街7號2樓,新北市立土城高級中學,二年級,
s_202320703,王彰清,0912946522,苗栗縣後龍鎮圪仔路67號,新北市立林口高級中學,一年級,已離開
s_202320704,游心碧,0954181621,新竹縣竹北市文義街99號10樓之7,台北市立南港高級中學,二年級,
s_202320705,楊以心,0971145365,桃園市桃園區國豐二街18號之14,新北市立瑞芳高級中學,二年級,
s_202320706,藍祟秀,0927842274,新北市八里區觀海大道57號7樓之16,新北市立林口高級中學,二年級,
s_202320707,連宸鋒,0970635965,新竹縣竹北市保泰二街71號8樓,新北市立中和高級中學,二年級,
s_202320708,陳意雄,0910434165,雲林縣麥寮鄉保安林93號,新北市立林口高級中學,三年級,
s_202320709,林採甯,0924369897,新竹縣湖口鄉吉祥街18號,台北市立大直高級中學,二年級,
s_202320710,林晗書,0916244319,臺中市北屯區松竹路１段81號,新北市立三芝高級中學,二年級,
s_202320711,蔡柯瑋,0939248136,南投縣南投市公園南街1號5樓,新北市立樹林高級中學,三年級,
s_202320712,姚晉聖,0953807396,臺中市新社區中和街２段一村巷82號之19,台北市立松山高級中學,二年級,
s_202320713,洪之漩,0988708502,屏東縣屏東市林森路10號,台北市立景美高級中學,三年級,已離開
s_202320714,卓昌鑾,0935420911,臺北市中正區杭州南路１段47號6樓之19,台北市立松山高級中學,三年級,
s_202320715,陳坤順,0939803359,屏東縣內埔鄉新中路44號5樓,台北市立實踐高級中學,二年級,
s_202320716,楊元川,0917111197,臺南市中西區樹林街２段53號,新北市立三芝高級中學,二年級,
s_202320717,韓來海,0952549200,南投縣南投市平和街33號10樓,新北市立樹林高級中學,三年級,
s_202320718,袁建維,0968558062,臺中市龍井區中央路３段63號,新北市立新店高級中學,一年級,
s_202320719,馬帆瑤,0914696633,新北市瑞芳區建基路２段48號之18,新北市立淡水高級中學,一年級,
s_202320720,阮念文,0960811374,臺中市西屯區惠文路12號,新北市立五股高級中學,一年級,
s_202320721,鄭喧永,0968336437,桃園市龜山區樹人路52號5樓之5,台北市立第一女子高級中學,一年級,
s_202320722,林孝添,0925382496,臺中市北屯區崇德五路26號6樓,新北市立三峽高級中學,三年級,
s_202320723,邱菁萱,0971191012,嘉義縣大林鎮中正路1號,新北市立泰山高級中學,一年級,
s_202320724,李倫精,0952851173,桃園市八德區永豐南路4號,台北市立景美高級中學,三年級,
s_202320725,阮柯翊,0927223712,臺北市大安區大安路１段12號,新北市立鶯歌高級中學,一年級,
s_202320726,姚子微,0924159896,新北市三重區三信路85號,台北市立大直高級中學,三年級,
s_202320727,張佩飄,0958835051,臺北市大安區仁愛路３段22號,台北市立大安高級中學,二年級,
s_202320728,蔡瑤鳳,0926626513,臺中市豐原區社興路22號3樓,新北市立板橋高級中學,一年級,
s_202320729,顏潞玟,0919114745,彰化縣溪州鄉東安路41號7樓,新北市立五股高級中學,三年級,
s_202320730,許穎豐,0912009623,彰化縣永靖鄉林仔巷65號10樓,台北市立景美高級中學,三年級,
s_202320731,鄭敬裕,0917780942,臺北市大安區復興南路１段76號之12,台北市立光明高級中學,一年級,
s_202320732,王信琛,0921472940,新竹縣尖石鄉馬鞍84號,台北市立光明高級中學,三年級,
s_202320733,邵強星,0928463345,雲林縣斗六市成功二街82號,台北市立和平高級中學,一年級,
s_202320734,邱佑哲,0956988383,嘉義市東區長竹巷94號4樓,台北市立中山高級中學,二年級,
s_202320735,黃堇郜,0927355691,臺南市學甲區新二港65號7樓,新北市立中和高級中學,三年級,已離開
s_202320736,楊函爾,0922164595,高雄市前鎮區衙慶二街39號3樓,新北市立新莊高級中學,一年級,
s_202320737,蔡千景,0923746096,屏東縣萬丹鄉廣維路27號2樓,新北市立瑞芳高級中學,三年級,已離開
s_202320738,吳方芝,0953152670,高雄市前鎮區林森四路91號,新北市立新莊高中,二年級,
s_202320739,劉塵洋,0922888702,高雄市三民區鼎瑞街65號,新北市立樹林高級中學,二年級,
s_202320740,范吉軒,0915077003,苗栗縣頭份市華興街65號,新北市立瑞芳高級中學,二年級,
s_202320741,施勁庭,0970126360,高雄市杉林區日光一街90號之4,新北市立中和高級中學,一年級,
s_202320742,陳威燦,0982112214,高雄市橋頭區橋新五路17號,台北市立中正高級中學,三年級,
s_202320743,周璐茹,0930298046,屏東縣潮州鎮明德路74號9樓,新北市立新北高級中學,三年級,已離開
s_202320744,張利藴,0932920992,彰化縣溪州鄉面前巷15號,新北市立板橋高級中學,三年級,
s_202320745,丁宗錦,0929171980,新竹縣湖口鄉山葉新城52號6樓,新北市立樹林高級中學,一年級,
s_202320746,李利璟,0934100255,高雄市六龜區華中街61號,新北市立林口高級中學,二年級,
s_202320747,江宜景,0971105900,臺中市豐原區北陽一街93號,新北市立三峽高級中學,三年級,
s_202320748,林瑜羽,0911172359,新北市中和區錦和路70號,新北市立三芝高級中學,一年級,已離開
s_202320749,張中江,0924368653,臺中市西區仁福街94號,台北市立景美高級中學,一年級,
s_202320750,方艾雅,0933456061,嘉義縣新港鄉大興路38號9樓,新北市立新莊高中,二年級,
s_202320751,田碩辛,0986593490,屏東縣新園鄉中正路2號8樓,新北市立新店高級中學,一年級,
s_202320752,湯熙齊,0939599288,高雄市岡山區壽天路55號2樓,台北市立景美高級中學,三年級,
s_202320753,林海然,0960294315,臺南市下營區博愛街91號7樓,台北市立建國高級中學,一年級,
s_202320754,張婭萱,0937584121,高雄市左營區博愛三路42號之7,台北市立景美高級中學,二年級,
s_202320755,童浚雷,0958676380,新竹縣竹北市文信路87號6樓,台北市立大安高級中學,一年級,
s_202320756,許宸年,0956625647,宜蘭縣五結鄉仁一路74號,台北市立第一女子高級中學,一年級,
s_202320757,周勝樺,0937529927,新北市三芝區大坑29號2樓,台北市立松山高級中學,三年級,
s_202320758,馮萱飛,0935205450,彰化縣彰化市永康街35號之5,新北市立鶯歌高級中學,二年級,
s_202320759,張記鶴,0989918340,南投縣水里鄉農場路24號,私立薇閣高級中學,一年級,
s_202320760,謝得芝,0938577074,彰化縣鹿港鎮建國路8號,台北市立中正高級中學,一年級,
s_202320761,李喧昕,0989958463,新北市土城區永平街91號,台北市立大同高級中學,一年級,
s_202320762,賴瑗靄,0931464255,臺北市南港區忠孝東路６段45號4樓,台北市立大同高級中學,一年級,
s_202320763,蔡姿珮,0935493055,臺中市霧峰區霧工七路17號10樓之12,新北市立樹林高級中學,二年級,
s_202320764,馬吉旭,0919639318,臺中市外埔區甲后路8號,新北市立板橋高級中學,二年級,
s_202320765,董如羚,0924865193,臺中市西區繼光街36號3樓之8,新北市立板橋高級中學,一年級,
s_202320766,張婕濤,0914797179,臺南市歸仁區西埔二街40號,新北市立新莊高級中學,二年級,
s_202320767,涂常謙,0988704682,臺南市仁德區正義三街12號,新北市立新莊高級中學,三年級,
s_202320768,蔡卓叡,0960917320,南投縣埔里鎮中山路１段12號7樓,台北市立中正高級中學,一年級,
s_202320769,劉奕子,0926643353,彰化縣員林市香山一路34號之9,台北市立大同高級中學,二年級,已離開
s_202320770,童又婭,0988462681,臺北市南港區忠孝東路７段2號3樓,新北市立三峽高級中學,二年級,
s_202320771,蔣洋燕,0930042839,臺中市大里區金山五街90號12樓,新北市立五股高級中學,二年級,
s_202320772,陳倫鑫,0931264411,新北市板橋區中正路27號,私立薇閣高級中學,二年級,
s_202320773,馮濤苑,0935005672,臺中市豐原區福德路96號12樓,台北市立和平高級中學,三年級,
s_202320774,潘益聰,0917533777,高雄市新興區中山一路40號,台北市立景美高級中學,二年級,
s_202320775,陳敬樂,0982624659,宜蘭縣宜蘭市碧霞街53號9樓,台北市立松山高級中學,三年級,
s_202320776,陳一志,0989499879,高雄市彌陀區南寮路光華四巷26號,新北市立新店高級中學,三年級,
s_202320777,郭海馨,0970496923,雲林縣元長鄉振興路96號11樓,新北市立瑞芳高級中學,二年級,
s_202320778,邱晨鈞,0928358755,新北市三峽區中正路３段34號5樓,新北市立鶯歌高級中學,一年級,
s_202320779,傅南藴,0958457915,嘉義縣民雄鄉鴨母41號,台北市立大同高級中學,三年級,
s_202320780,丁巖平,0932434837,彰化縣二林鎮盛和巷75號7樓,新北市立中和高級中學,一年級,
s_202320781,陳毓芷,0916009370,基隆市仁愛區愛七路48號,新北市立金山高級中學,二年級,
s_202320782,謝建筱,0954010365,桃園市龜山區頂湖五街50號,新北市立三芝高級中學,三年級,
s_202320783,劉婕銀,0926796536,屏東縣崁頂鄉復興路38號8樓,台北市立西松高級中學,一年級,
