parent_name,parent_tel,student_id
吳璐萱,0955627202,s_202322832
黃孝林,0986951709,s_202322833
高思悦,0923468389,s_202322834
黃夢添,0952879687,s_202322835
李寶藝,0926723237,s_202322836
謝任鬆,0918088768,s_202322837
康呈寧,0910129606,s_202322838
林媗雅,0931883090,s_202322839
吳樺鑫,0953704328,s_202322840
吳暉義,0954112014,s_202322841
楊亞瑗,0914634506,s_202322842
許彬蓁,0911250915,s_202322843
郭津玲,0968983899,s_202322844
鐘勵聰,0935402128,s_202322845
歐宜彤,0929018867,s_202322846
詹書耀,0954566498,s_202322847
蘇姿春,0958373682,s_202322848
陳妹豔,0919245145,s_202322849
馮方旻,0934524923,s_202322850
陳磊軒,0961441996,s_202322851
陳佑祐,0971474723,s_202322852
何晶飄,0917589085,s_202322853
李梅郁,0914492370,s_202322854
林柏風,0958867694,s_202322855
杜越鴻,0916508368,s_202322856
鄭帆琉,0911205012,s_202322857
邱詩馨,0914374465,s_202322858
童恩方,0930804427,s_202322859
廖尹筱,0987795990,s_202322860
簡月梓,0920322103,s_202322861
林瑜翔,0931934928,s_202322862
林建青,0926741310,s_202322863
薛恆郜,0972063108,s_202322864
李思新,0923450660,s_202322865
柯叢純,0910035416,s_202322866
施敬泓,0917553818,s_202322867
白珺芯,0912644964,s_202322868
盧光明,0924245527,s_202322869
黃召靜,0971970947,s_202322870
阮燦萬,0954702967,s_202322871
施才淳,0933251665,s_202322872
林聰鬱,0938104206,s_202322873
廖函孝,0930512390,s_202322874
孫真遠,0932934371,s_202322875
胡利鴻,0954123032,s_202322876
張宇遠,0938156716,s_202322877
黃佩夏,0987780527,s_202322878
鐘軒逞,0911549253,s_202322879
梁碧韻,0913743363,s_202322880
王亮杭,0922154605,s_202322881
鄭柯金,0953180230,s_202322882
陸初雨,0925617072,s_202322883
鄭意浩,0986088466,s_202322884
黃新祟,0910249772,s_202322885
鍾瑤秀,0912141277,s_202322886
鄧冉婧,0927402978,s_202322887
邱東舟,0938717385,s_202322888
董林煥,0921836451,s_202322889
藍奕爾,0968313113,s_202322890
黃園均,0929654568,s_202322891
張子昭,0953527863,s_202322892
錢奇理,0982673228,s_202322893
尤流浩,0955912581,s_202322894
陳珮銀,0958042132,s_202322895
楊瑗益,0913021803,s_202322896
洪倫波,0920835964,s_202322897
汪任韻,0923020834,s_202322898
邵均恆,0919503782,s_202322899
施採煥,0933766644,s_202322900
方容德,0925825431,s_202322901
范曄諺,0987970401,s_202322902
張剛斯,0927883784,s_202322903
蔡亞飛,0952556818,s_202322904
簡劉品,0934552577,s_202322905
楊卿孝,0937842672,s_202322906
陳晉洪,0914242582,s_202322907
陳妍藴,0916809857,s_202322908
蔡倫汶,0912114773,s_202322909
陳凡辛,0982268000,s_202322910
涂清鷺,0928827270,s_202322911
陳得鋅,0936259208,s_202322912
張修泓,0935639475,s_202322913
劉建彬,0961351376,s_202322914
陳克軒,0934109268,s_202322915
江煥緹,0936838176,s_202322916
楊慶澍,0913917275,s_202322917
蔡安鴻,0915472225,s_202322918
陳宏茂,0934741109,s_202322919
阮愛珂,0953988602,s_202322920
陳晗杭,0916239782,s_202322921
陸煜青,0956766765,s_202322922
侯淼蓁,0931294630,s_202322923
魏昱陣,0926616542,s_202322924
張瓊艾,0916645909,s_202322925
杜明靄,0986584485,s_202322926
黃呈玟,0911442161,s_202322927
姜冬雯,0954084954,s_202322928
程貴風,0982231983,s_202322929
張凡霖,0963459451,s_202322930
徐又歆,0970232780,s_202322931
林益碩,0968059413,s_202322932
古棠芊,0926299842,s_202322933
沈然良,0937581790,s_202322934
劉彥術,0952871575,s_202322935
黃洪韻,0954032925,s_202322936
王斯雷,0929119291,s_202322937
白祺逞,0982608923,s_202322938
邵彬韜,0932394536,s_202322939
李強道,0952372922,s_202322940
溫光得,0972199497,s_202322941
陳琴靄,0968691000,s_202322942
林瀾雨,0931439702,s_202322943
呂宥柯,0970667657,s_202322944
鄒淳蓓,0963407194,s_202322945
張優濮,0917155362,s_202322946
高運鋅,0923790914,s_202322947
劉棟辛,0933758474,s_202322948
呂思漢,0928440095,s_202322949
劉吉曼,0956695463,s_202322950
呂柏誠,0925515364,s_202322951
謝國意,0927832108,s_202322952
何中珂,0921718408,s_202322953
劉朋泓,0961526737,s_202322954
顏崇旭,0921027126,s_202322955
童力宛,0938856212,s_202322956
游英融,0954628193,s_202322957
湯任浩,0910220312,s_202322958
鐘瑛黛,0987901841,s_202322959
劉宇燦,0914736171,s_202322960
陳智玉,0953093470,s_202322961
江德昌,0987717034,s_202322962
蔡俊澍,0955376812,s_202322963
陳琛銘,0931208715,s_202322964
陳嘉顏,0935184577,s_202322965
姚瑋鳳,0935237025,s_202322966
高凰夫,0928721014,s_202322967
林勵祉,0954074934,s_202322968
吳婭梅,0956845203,s_202322969
金光燦,0914292316,s_202322970
袁叡霄,0986558180,s_202322971
許冉津,0933223662,s_202322972
羅平梓,0963885149,s_202322973
黃影慶,0956985829,s_202322974
胡婉研,0932010692,s_202322975
吳忠文,0930697344,s_202322976
黎慶華,0960575727,s_202322977
唐崇晨,0929408100,s_202322978
劉智謙,0938428199,s_202322979
沈書芝,0961017498,s_202322980
卓瓊真,0929741745,s_202322981
巫暉華,0937604955,s_202322982
田媛肇,0918892074,s_202322983
邵添萍,0939709594,s_202322984
黃利晟,0932556658,s_202322985
孫娟泓,0934232428,s_202322986
古展晟,0916898475,s_202322987
郭微懷,0987772906,s_202322988
陳乾熙,0987032234,s_202322989
巫捷瑋,0913308617,s_202322990
顏慧清,0929928666,s_202322991
鄭材興,0956602462,s_202322992
陳健爍,0952083012,s_202322993
古立聖,0917499793,s_202322994
蔡彰浩,0958899443,s_202322995
韓儀恩,0917259344,s_202322996
尤悟暉,0924776296,s_202322997
蔣彤藝,0921077875,s_202322998
巫怡秀,0911167851,s_202322999
曾蓓雯,0935059804,s_202323000
蔡冠祐,0930980559,s_202323001
賴亭尹,0937141821,s_202323002
張仁秉,0929388747,s_202323003
卓珍鷺,0921992589,s_202323004
歐函禹,0938356113,s_202323005
李勳潤,0938945900,s_202323006
梁正華,0936510767,s_202323007
周光德,0956554297,s_202323008
彭奇隆,0987388941,s_202323009
廖捷沐,0910592718,s_202323010
謝潤達,0952628835,s_202323011
陳研鷺,0954441007,s_202323012
陳呈苡,0971653577,s_202323013
張業鋒,0937678886,s_202323014
張文眾,0968063260,s_202323015
黃依春,0932506477,s_202323016
魏影澤,0922493453,s_202323017
侯亞淳,0935780170,s_202323018
楊愛淳,0926325092,s_202323019
鄧林珊,0955181528,s_202323020
廖仁維,0934757949,s_202323021
蔡巖精,0918414776,s_202323022
謝翰運,0926443678,s_202323023
姜許郜,0960383243,s_202323024
王樸靖,0958774701,s_202323025
林庭曄,0989694955,s_202323026
阮妮珮,0935472783,s_202323027
林恩露,0955864189,s_202323028
錢姿毓,0986131061,s_202323029
湯凡楷,0928277041,s_202323030
龔恆穎,0963687273,s_202323031
唐恩舒,0910923507,s_202323032
李晶術,0963214350,s_202323033
黃景雅,0938295647,s_202323034
羅許遠,0988431263,s_202323035
王沛琉,0988391714,s_202323036
蔡歌璐,0987317725,s_202323037
黃洋淳,0939421144,s_202323038
黃昊曉,0918260157,s_202323039
林安紫,0931649138,s_202323040
蔡沐詩,0912147116,s_202323041
鄧文致,0933596169,s_202323042
謝邦鑫,0926286187,s_202323043
陳晨駱,0911318413,s_202323044
陳倩嬋,0916136132,s_202323045
羅慶易,0939362853,s_202323046
林奕永,0919395663,s_202323047
林悦芯,0958653365,s_202323048
吳國港,0970822558,s_202323049
朱芊蕊,0953318749,s_202323050
許彰樹,0931065355,s_202323051
陳奕安,0930858046,s_202323052
顏佳敏,0917401085,s_202323053
黃晶雯,0968928513,s_202323054
趙芝辛,0932547092,s_202323055
姜安進,0930659234,s_202323056
石天瑾,0922556187,s_202323057
陳叡潤,0919835218,s_202323058
吳謙逸,0988897838,s_202323059
嚴歡萍,0930137412,s_202323060
金均瑗,0934728079,s_202323061
康崇星,0968398688,s_202323062
楊晶珮,0919466006,s_202323063
羅家舟,0916941583,s_202323064
鄧心進,0922665941,s_202323065
吳啟拓,0917425345,s_202323066
巫偲蕾,0982044406,s_202323067
卓勁軒,0987662586,s_202323068
蘇志昱,0961689730,s_202323069
陸旻育,0931844447,s_202323070
黃熙眉,0918130924,s_202323071
梁夢敏,0989482510,s_202323072
謝庸萬,0970219632,s_202323073
張欽記,0952244966,s_202323074
楊益馳,0920956149,s_202323075
胡洋蓁,0960440999,s_202323076
童潔茹,0982618710,s_202323077
謝業祐,0926351872,s_202323078
李榮鈞,0939500478,s_202323079
許夏秀,0930235290,s_202323080
林勝卿,0937677607,s_202323081
卓木水,0960390894,s_202323082
劉洪超,0926875065,s_202323083
薛功棋,0931966338,s_202323084
白柏淇,0918514346,s_202323085
林玲綺,0923843801,s_202323086
嚴盈雲,0913901870,s_202323087
許坤書,0953865494,s_202323088
陳傑英,0915949979,s_202323089
連敏芬,0988144074,s_202323090
黃隆霄,0955328701,s_202323091
戴健秀,0924234979,s_202323092
許皓睿,0955673841,s_202323093
劉喧婕,0922861565,s_202323094
溫倫凱,0988854359,s_202323095
蔡嘉木,0927589359,s_202323096
呂宇照,0929265074,s_202323097
許喧遠,0925972550,s_202323098
宋圖陣,0971446231,s_202323099
宋瀚融,0970737060,s_202323100
劉芳飛,0922708820,s_202323101
彭亭希,0922538562,s_202323102
洪曉祐,0911685179,s_202323103
林方豔,0958651127,s_202323104
張懷蓉,0919546814,s_202323105
李晶榕,0988387616,s_202323106
魏祺錦,0968578653,s_202323107
邱傑星,0913925090,s_202323108
江於晉,0936071820,s_202323109
劉穎鋅,0987167398,s_202323110
林榮霖,0989264616,s_202323111
潘升雁,0929365514,s_202323112
杜澤育,0954072453,s_202323113
歐杉琛,0927477420,s_202323114
許健鋅,0961322338,s_202323115
謝嫣晏,0918834600,s_202323116
簡偲心,0963641176,s_202323117
賴方珺,0913771300,s_202323118
尤婭泛,0916309305,s_202323119
童升瑛,0928392323,s_202323120
侯於菡,0927491334,s_202323121
傅悟敬,0982293295,s_202323122
蔣帆瑗,0922516799,s_202323123
林妮芯,0960871170,s_202323124
彭勳澍,0986602556,s_202323125
林宛筑,0920727552,s_202323126
何潞緹,0926324428,s_202323127
侯昱羚,0955917723,s_202323128
蘇昕麗,0982415421,s_202323129
孫寶華,0921541021,s_202323130
江儀可,0918045600,s_202323131
張名雙,0982269872,s_202323132
盧潤華,0982197662,s_202323133
黃夫欽,0970062748,s_202323134
王堇駱,0988112923,s_202323135
嚴亮穎,0960790292,s_202323136
湯全昭,0954283958,s_202323137
楊志連,0987991314,s_202323138
范銀飛,0932785739,s_202323139
范依偲,0938501831,s_202323140
王漢聖,0920878801,s_202323141
林均怡,0935774897,s_202323142
楊凡可,0989722078,s_202323143
陳永銘,0958467137,s_202323144
陳聖越,0912935055,s_202323145
賴天皓,0953662399,s_202323146
湯融謹,0956358874,s_202323147
黃光品,0956624347,s_202323148
方怡汝,0923001385,s_202323149
李婭飄,0927988699,s_202323150
李允漩,0971747186,s_202323151
謝堇燦,0931959351,s_202323152
楊瀚茂,0916864251,s_202323153
蔡恩苡,0922812917,s_202323154
鄭澍濱,0971237353,s_202323155
許洋然,0917810456,s_202323156
陳元彬,0924449942,s_202323157
彭振毅,0910586410,s_202323158
吳夫銘,0928917726,s_202323159
薛承琪,0913751526,s_202323160
古巖許,0987189962,s_202323161
錢劉理,0931143377,s_202323162
何卿念,0956079581,s_202323163
李庭添,0953628741,s_202323164
林玥青,0923465893,s_202323165
蔣婧碧,0930641794,s_202323166
劉洪竹,0953698196,s_202323167
陳威輝,0970346878,s_202323168
莊芪若,0982333216,s_202323169
柯梅玲,0956945129,s_202323170
陳慈敬,0954940858,s_202323171
賴悦鬆,0958079430,s_202323172
邱洢瑛,0987418687,s_202323173
劉實峻,0918761335,s_202323174
施子爍,0963208237,s_202323175
賴淼鬆,0918649347,s_202323176
陳勁成,0936014596,s_202323177
曹年泰,0923903343,s_202323178
李函珍,0915501339,s_202323179
吳春毓,0922724010,s_202323180
韓添聖,0930642106,s_202323181
方汝洋,0989489765,s_202323182
董欽禧,0970232971,s_202323183
姚夢緹,0960676905,s_202323184
藍盈芊,0926261648,s_202323185
林瑋若,0917801034,s_202323186
胡玫秀,0955712035,s_202323187
鄒棋瀾,0982054482,s_202323188
馮威暢,0938078222,s_202323189
張昊潮,0968962360,s_202323190
蔡子庸,0912372312,s_202323191
王依堯,0927533165,s_202323192
連禹筠,0934083740,s_202323193
許吉均,0955523489,s_202323194
李佳筑,0927659800,s_202323195
高嘉軒,0914539837,s_202323196
馮召政,0970587180,s_202323197
林呈穎,0921552187,s_202323198
涂吉妮,0972595366,s_202323199
羅婧旻,0971041142,s_202323200
洪意淇,0958658783,s_202323201
尤林雷,0968217354,s_202323202
劉培蓉,0912696689,s_202323203
游名郜,0989728284,s_202323204
賴鑫雪,0928815764,s_202323205
蔡勳鋒,0953743428,s_202323206
林辰齊,0956718357,s_202323207
陳材鋒,0914688581,s_202323208
吳晉燦,0954864777,s_202323209
郭婕曼,0927346939,s_202323210
林婕瑋,0987059003,s_202323211
施文瑗,0933593188,s_202323212
詹希榕,0987103714,s_202323213
黃華賢,0913911546,s_202323214
張楷毅,0929565470,s_202323215
林丞坤,0939229277,s_202323216
曹懷謹,0987525940,s_202323217
蘇江韋,0929198652,s_202323218
吳宸芝,0963532715,s_202323219
蘇功澍,0913311287,s_202323220
張晶榕,0937611461,s_202323221
李璧辰,0928537217,s_202323222
馮宣景,0982004995,s_202323223
丁函笑,0920992222,s_202323224
郭常語,0952002796,s_202323225
張孝宗,0952875202,s_202323226
張丹真,0952773050,s_202323227
張依福,0920315700,s_202323228
趙澤禹,0954404802,s_202323229
郭信年,0919073161,s_202323230
邱琦進,0938534908,s_202323231
黎林瀟,0920152507,s_202323232
阮成樹,0928972328,s_202323233
涂勁皓,0961510544,s_202323234
劉晶睿,0926176505,s_202323235
邱芪蓉,0925514414,s_202323236
廖寧浚,0935163600,s_202323237
尤眉郁,0960015457,s_202323238
高夏靈,0932327469,s_202323239
林吉鬱,0953051977,s_202323240
吳石鋅,0922179616,s_202323241
李永羽,0924814727,s_202323242
李心詠,0960665327,s_202323243
翁政月,0960865336,s_202323244
陸慧玟,0921059508,s_202323245
林凡鬆,0968496061,s_202323246
鄭木穎,0989897532,s_202323247
張寶歡,0915074840,s_202323248
王倫雅,0916397402,s_202323249
陸勁興,0913354829,s_202323250
曹瀚遙,0987902971,s_202323251
鄧和玥,0926983748,s_202323252
郭森潮,0919195372,s_202323253
洪琦雄,0934278987,s_202323254
許嫣遠,0922345032,s_202323255
歐元希,0926871811,s_202323256
王允研,0939954096,s_202323257
陳丞祟,0923033974,s_202323258
金盧筠,0961717274,s_202323259
劉修馨,0972756481,s_202323260
彭婷潞,0982206592,s_202323261
林可雪,0936811236,s_202323262
陳婷歆,0929704960,s_202323263
江悟星,0930043734,s_202323264
鍾瑋齊,0915027396,s_202323265
邵湘瑤,0953395307,s_202323266
戴志蓁,0926152867,s_202323267
張材知,0954572244,s_202323268
馬淇霞,0933568460,s_202323269
劉妤萍,0968510333,s_202323270
劉宇尹,0939042141,s_202323271
蔡港盛,0918117926,s_202323272
曹婭懷,0923537485,s_202323273
梁常精,0971447144,s_202323274
曾凱帆,0933258161,s_202323275
陸媛雪,0925183294,s_202323276
鄭連雁,0928640102,s_202323277
廖影智,0911707997,s_202323278
杜初宣,0910661083,s_202323279
韓維鶴,0972569723,s_202323280
王也蓓,0960538510,s_202323281
尤來峻,0939532136,s_202323282
石嚴謹,0972835603,s_202323283
黃妮婭,0914350877,s_202323284
紀藝豔,0953879934,s_202323285
葉林進,0929068087,s_202323286
李晉諄,0925935229,s_202323287
游宸於,0986981003,s_202323288
黃嫻藴,0956505910,s_202323289
王晉馨,0939246253,s_202323290
黃浚海,0923326862,s_202323291
張棟水,0953830967,s_202323292
王苑雙,0960049007,s_202323293
陳榕珍,0982279750,s_202323294
李凝淇,0987438866,s_202323295
黎君寧,0989117420,s_202323296
許伯鴻,0936087049,s_202323297
梁凱鋅,0955573734,s_202323298
江少衞,0914019290,s_202323299
邱沫燕,0934768782,s_202323300
謝敏熹,0910702477,s_202323301
林婕潞,0987614073,s_202323302
劉堇楷,0926785486,s_202323303
康儀沫,0911293471,s_202323304
黃宣蕾,0968141071,s_202323305
林致藝,0930698933,s_202323306
魏立鬆,0914006782,s_202323307
曹沛越,0989660083,s_202323308
李儀紈,0960527282,s_202323309
吳祟達,0911396245,s_202323310
郭凰平,0982781040,s_202323311
許天懷,0928949586,s_202323312
王淳雅,0958593766,s_202323313
鄭川汶,0938475382,s_202323314
翁彤折,0935375201,s_202323315
鄧丞鬱,0928215393,s_202323316
張潮順,0971599359,s_202323317
蔡元清,0923985427,s_202323318
蘇婧菲,0914999873,s_202323319
蔡宥文,0918637869,s_202323320
王鼎霄,0931249643,s_202323321
顏奕雲,0920155787,s_202323322
邵羽道,0934164887,s_202323323
劉月衞,0937689639,s_202323324
邱蓓雯,0954690722,s_202323325
陸景裕,0956719434,s_202323326
黃建燕,0972036694,s_202323327
謝婭谷,0925330487,s_202323328
廖盈蕊,0952342254,s_202323329
詹興記,0989886271,s_202323330
黃奇彥,0930989535,s_202323331
陳寶錦,0921056806,s_202323332
翁千越,0988277164,s_202323333
劉寧紫,0927991792,s_202323334
張榕致,0912679725,s_202323335
王楚知,0939097962,s_202323336
姜春駱,0968853831,s_202323337
鄧嘉錦,0939499379,s_202323338
姜宸羣,0987676576,s_202323339
巫甯靈,0930114179,s_202323340
林嫻芳,0924284326,s_202323341
鄭沫瑄,0968985244,s_202323342
許書鴻,0916346714,s_202323343
林峻希,0936412120,s_202323344
鄭修鴻,0924452605,s_202323345
蘇盛精,0953891307,s_202323346
李棋濤,0961752528,s_202323347
藍卓永,0927631796,s_202323348
劉凡石,0939699752,s_202323349
黃瀟祐,0926249116,s_202323350
李筠蓉,0968771637,s_202323351
周婭梅,0927170815,s_202323352
曾凡蓉,0924103137,s_202323353
吳依芝,0913825815,s_202323354
范彤棋,0934152931,s_202323355
鄭姝聰,0972277031,s_202323356
汪卿美,0914301893,s_202323357
洪緹臻,0971850645,s_202323358
汪恩月,0956341147,s_202323359
方蓁韶,0988420908,s_202323360
蔡亞慈,0956022659,s_202323361
吳丹昱,0987653092,s_202323362
吳凝菲,0928076262,s_202323363
余璐翊,0922534350,s_202323364
汪昊瑾,0968914429,s_202323365
曾昭甯,0925093672,s_202323366
巫佳千,0933153890,s_202323367
杜寶榮,0924759382,s_202323368
陳益衞,0986667816,s_202323369
范叡芝,0988226305,s_202323370
盧羽芷,0923126694,s_202323371
康嫣藍,0918548314,s_202323372
周珮雨,0935972623,s_202323373
李濱苑,0933706596,s_202323374
潘理福,0916267905,s_202323375
戴修鳴,0956905968,s_202323376
賴健嚴,0915343711,s_202323377
李夏曄,0970906669,s_202323378
蔣婕筑,0971968195,s_202323379
薛棋齊,0936267035,s_202323380
湯漩璐,0939636226,s_202323381
傅淳瑞,0931493105,s_202323382
林剛碩,0958615336,s_202323383
劉希景,0960135900,s_202323384
楊夫聰,0935494969,s_202323385
李恩瞻,0972419801,s_202323386
許益鋭,0939578418,s_202323387
李秀蓁,0930403369,s_202323388
洪怡欣,0934473659,s_202323389
柯天曄,0914322146,s_202323390
林亦帆,0989710057,s_202323391
姚寶雯,0927041414,s_202323392
呂思祉,0937887923,s_202323393
鄧芬苡,0970570049,s_202323394
林勝娜,0925067085,s_202323395
涂彬馳,0968411805,s_202323396
鄭昌波,0988709677,s_202323397
巫貴順,0912388288,s_202323398
謝一芸,0988089737,s_202323399
郭暉鈞,0934778290,s_202323400
趙政瑾,0915760385,s_202323401
戴依霄,0958102191,s_202323402
鄧先玫,0911314249,s_202323403
呂洋記,0987932815,s_202323404
賴紈賢,0920582102,s_202323405
童懷驥,0939434782,s_202323406
曹瑩穎,0989355470,s_202323407
黃勝祺,0968199830,s_202323408
劉之真,0956497075,s_202323409
鄒恆超,0938921492,s_202323410
楊凝遠,0952835070,s_202323411
杜升璟,0922849885,s_202323412
詹芊芮,0938961517,s_202323413
林俞苑,0986016747,s_202323414
蔣緹聰,0922061977,s_202323415
賴璟雨,0918925948,s_202323416
紀精鈞,0913744853,s_202323417
鐘柯致,0968214552,s_202323418
紀家澤,0938149497,s_202323419
歐城精,0963717589,s_202323420
廖歆飄,0921570310,s_202323421
張文馨,0915157284,s_202323422
鄭悦棋,0916611505,s_202323423
陳可珈,0982934827,s_202323424
廖光凱,0982987546,s_202323425
劉恩曄,0933455727,s_202323426
戴家晨,0910532370,s_202323427
汪恬純,0923819778,s_202323428
游俞霖,0982239993,s_202323429
韓之添,0952226911,s_202323430
顏君雪,0932207730,s_202323431
李功鋭,0935095402,s_202323432
郭晉軒,0922096975,s_202323433
潘爍齊,0986811743,s_202323434
呂孝立,0913456707,s_202323435
黃全漢,0911032325,s_202323436
林瑄菲,0954239284,s_202323437
林寶琦,0930492879,s_202323438
梁嬋芪,0953964394,s_202323439
曾維芸,0936617079,s_202323440
李強超,0913081612,s_202323441
蔡寶茂,0982256047,s_202323442
施惠益,0955445107,s_202323443
陳柯羚,0963737660,s_202323444
白洋濱,0927197296,s_202323445
陳姣宛,0921283847,s_202323446
賴嵐歌,0972278180,s_202323447
陳平梅,0931849294,s_202323448
黃源雪,0988052777,s_202323449
方俊先,0933165971,s_202323450
康冠升,0982557919,s_202323451
楊影景,0935571155,s_202323452
錢遙霄,0926071997,s_202323453
湯偲珂,0963644807,s_202323454
楊之佩,0920686708,s_202323455
陳哲楷,0917739271,s_202323456
林宥立,0923022187,s_202323457
王鈺鷺,0939801932,s_202323458
蔡丞楷,0934596543,s_202323459
宋方潞,0919084949,s_202323460
楊峯德,0912039932,s_202323461
張帆景,0968819030,s_202323462
莊儀紈,0927314224,s_202323463
洪俞輝,0934361069,s_202323464
吳力茜,0915365447,s_202323465
李宛美,0932519232,s_202323466
邱偲穎,0960788516,s_202323467
顏秋芯,0921441030,s_202323468
鄒喧翊,0926832292,s_202323469
林寒彤,0939127267,s_202323470
蔡政月,0939829090,s_202323471
莊盛霆,0963352469,s_202323472
陳婧汝,0914351055,s_202323473
陳春璇,0920837487,s_202323474
許呈懿,0938868001,s_202323475
黃可益,0932595293,s_202323476
施劉睿,0920560673,s_202323477
彭緹銀,0955959111,s_202323478
涂棠永,0955615065,s_202323479
呂峻熙,0988034547,s_202323480
蔡薇連,0915364049,s_202323481
楊媗琪,0915053974,s_202323482
張誠鋒,0982064530,s_202323483
藍名德,0921131264,s_202323484
田彥才,0988040286,s_202323485
翁洋澤,0937710411,s_202323486
郭奕琳,0938075101,s_202323487
董世靖,0930456524,s_202323488
柯初璐,0961522737,s_202323489
郭希瑄,0912163894,s_202323490
古年理,0988568970,s_202323491
湯沫真,0961523363,s_202323492
邱珍瓊,0982550373,s_202323493
曾善苑,0937773021,s_202323494
曾依正,0952042721,s_202323495
蔡召銀,0960598262,s_202323496
蔡吉璧,0982757285,s_202323497
施愛方,0989313551,s_202323498
溫利勵,0989854973,s_202323499
賴嚴韶,0919346567,s_202323500
李悟木,0953337208,s_202323501
方木棟,0923998160,s_202323502
余利卓,0918945158,s_202323503
姚勛然,0918850846,s_202323504
童旭順,0930335513,s_202323505
卓天影,0920179054,s_202323506
林穎苑,0915625632,s_202323507
楊梓瓊,0926989015,s_202323508
程勵晟,0971283788,s_202323509
謝凱宸,0930894570,s_202323510
呂千立,0910293157,s_202323511
高光驥,0919527833,s_202323512
黎仁蓁,0989942082,s_202323513
鄒濮純,0919048480,s_202323514
蔡夫楠,0955879469,s_202323515
嚴漩芷,0954797553,s_202323516
姜玉耀,0919621167,s_202323517
韓瑤筠,0954300770,s_202323518
康思運,0971704281,s_202323519
馮媛晶,0913378399,s_202323520
洪宜欣,0922494042,s_202323521
林澍福,0932701656,s_202323522
陳碧蓉,0968760020,s_202323523
趙亭叢,0910985470,s_202323524
董誠雅,0971079764,s_202323525
王影業,0953183403,s_202323526
王浩駱,0931136399,s_202323527
程晏藴,0970019312,s_202323528
連也昕,0919242052,s_202323529
白媗熹,0925596942,s_202323530
林可笑,0914885937,s_202323531
范採雅,0970787175,s_202323532
蔡智穎,0988727392,s_202323533
陳祺鶴,0958885873,s_202323534
沈楠興,0961706569,s_202323535
黃瑞陣,0915967846,s_202323536
黃初蕊,0910736377,s_202323537
王夏江,0958083200,s_202323538
廖嘉永,0913821775,s_202323539
吳信寒,0982985718,s_202323540
林彥朋,0928771830,s_202323541
王傑雄,0913300882,s_202323542
蕭朋蓁,0926167054,s_202323543
盧全芯,0921797319,s_202323544
石也媗,0961916732,s_202323545
蕭泉薇,0920067543,s_202323546
葉善子,0987636439,s_202323547
廖妍萱,0926628674,s_202323548
黃吉平,0960743568,s_202323549
田彤裕,0982088756,s_202323550
黃又芬,0956015894,s_202323551
林凡文,0925498942,s_202323552
李弘春,0934607736,s_202323553
廖寶瞻,0939626279,s_202323554
古山文,0952445702,s_202323555
柯常達,0920118157,s_202323556
張優遠,0935226929,s_202323557
戴廷楚,0932106672,s_202323558
黃鬆鳴,0925399495,s_202323559
王淇鴻,0953462997,s_202323560
王庸忠,0971925975,s_202323561
蘇雅鬆,0929991182,s_202323562
董叡鴻,0955619030,s_202323563
錢添藴,0986618359,s_202323564
邵津淑,0928016103,s_202323565
王一霞,0953232082,s_202323566
黃志祥,0937687513,s_202323567
康東良,0913307246,s_202323568
曾宇熙,0987812299,s_202323569
羅凡隆,0956982817,s_202323570
王尹旻,0918623260,s_202323571
葉記雙,0972782734,s_202323572
杜濤瑋,0933887330,s_202323573
林月鑾,0921545552,s_202323574
劉茂谷,0937056538,s_202323575
簡明芬,0923700889,s_202323576
林念沛,0988858503,s_202323577
田函玟,0971462275,s_202323578
金慧鳳,0918147108,s_202323579
吳欣鬱,0988189209,s_202323580
洪朋霄,0972106627,s_202323581
李丞吉,0928390675,s_202323582
韓家梅,0939130374,s_202323583
陸靖驥,0920877512,s_202323584
吳喧辰,0931930025,s_202323585
高安永,0937156835,s_202323586
康平福,0922847738,s_202323587
周悟致,0918428502,s_202323588
楊秉蓁,0988805430,s_202323589
吳語鬱,0988226669,s_202323590
葉國道,0939440761,s_202323591
吳凱才,0958272594,s_202323592
金可智,0987155141,s_202323593
黎瑤黛,0952995020,s_202323594
程婭孝,0972231755,s_202323595
簡驥鼎,0934149806,s_202323596
韓暢石,0922337386,s_202323597
李忠祉,0916698490,s_202323598
姜來泰,0926564925,s_202323599
藍瑞豔,0989138014,s_202323600
陳佑龍,0961164349,s_202323601
黃芸術,0910911304,s_202323602
高泓聰,0933151674,s_202323603
卓琪義,0939902533,s_202323604
李澤碩,0939497563,s_202323605
江勳海,0913993777,s_202323606
杜微歌,0911120104,s_202323607
盧姿葉,0971729739,s_202323608
劉淳舟,0920201371,s_202323609
溫希玲,0961552647,s_202323610
李好菁,0933730533,s_202323611
陸辰鑾,0936493370,s_202323612
張樂靄,0934131055,s_202323613
曾賢青,0912347860,s_202323614
廖好茹,0988942637,s_202323615
蔡苡莘,0936972132,s_202323616
黎吉夕,0961751697,s_202323617
黃峯鬆,0915332270,s_202323618
陳彰春,0936628944,s_202323619
趙善裕,0970650971,s_202323620
劉峯楷,0918688394,s_202323621
黃偲涵,0926888838,s_202323622
高丞帆,0963510875,s_202323623
杜仁子,0989313629,s_202323624
康勝芊,0919707499,s_202323625
高嵐燕,0963609292,s_202323626
康忠銘,0961580286,s_202323627
張洢芪,0926931391,s_202323628
黃樺青,0956408203,s_202323629
董曉越,0921338021,s_202323630
范丞鋒,0935040465,s_202323631
張木熙,0920951024,s_202323632
薛優瓊,0955344766,s_202323633
李宸笑,0988603184,s_202323634
